account_id,customer_id,type,currency,balance,status,opened_at,branch_id
A-3165,C-2342,SAVINGS,USD,827.58,OPEN,02/28/2018 14:07,B-55
A-3166,C-2259,CREDIT,USD,812.7,CLOSED,03/17/2022 14:31,B-30
A-3167,C-1225,CHECKING,USD,1490.42,OPEN,2019-12-29,B-89
A-3168,C-2731,CHECKING,USD,788.39,OPEN,11/01/2019 07:32,B-149
A-3169,C-2806,CHECKING,USD,5419.93,OPEN,11/11/2024,B-29
A-3170,C-2538,CHECKING,USD,802.91,OPEN,09/06/2024,B-188
A-3171,C-1855,CREDIT,USD,2774.77,OPEN,04/12/2020 22:16,B-92
A-3172,C-1884,SAVINGS,USD,1561.59,CLOSED,05/28/2025 13:49,B-79
A-3173,C-1390,CHECKING,USD,2379.47,CLOSED,2021-02-20,B-116
A-3174,C-2064,CREDIT,USD,3599.35,OPEN,03/04/2020 11:33,B-121
A-3175,C-2114,SAVINGS,USD,736.05,OPEN,2022-06-11 21:07:30,B-51
A-3176,C-1285,CHECKING,USD,5211.2,OPEN,02/10/2023,B-180
A-3177,C-1648,CHECKING,USD,2494.46,OPEN,2023-10-23T10:23:50,B-144
A-3178,C-2454,CREDIT,USD,1884.96,OPEN,2023-12-20,B-168
A-3179,C-2937,CREDIT,USD,684.86,FROZEN,2018-08-18,B-198
A-3180,C-2626,CHECKING,USD,822.32,OPEN,2020-03-11T04:22:52,B-154
A-3181,C-1809,SAVINGS,USD,6079.6,OPEN,2021-08-24T10:07:07,B-140
A-3182,C-1654,SAVINGS,USD,1910.1,OPEN,05/06/2019,B-105
A-3183,C-2845,CHECKING,USD,3788.05,OPEN,2025-07-26,B-175
A-3184,C-1542,CHECKING,USD,4171.56,OPEN,05/14/2025,B-157
A-3185,C-1607,CHECKING,USD,598.6,OPEN,2025-01-18T04:14:36,B-8
A-3186,C-2140,SAVINGS,USD,587.78,OPEN,2022-02-05,B-135
A-3187,C-1876,CHECKING,USD,2682.09,OPEN,06/09/2024 07:50,B-157
A-3188,C-1016,SAVINGS,USD,1039.26,CLOSED,04/24/2020,B-92
A-3189,C-2621,CHECKING,USD,1779.54,CLOSED,03/12/2024 18:22,B-197
A-3190,C-2582,CHECKING,USD,915.35,OPEN,10/24/2019 13:46,B-15
A-3191,C-2727,SAVINGS,USD,1644.02,OPEN,2023-10-19 06:42:26,B-25
A-3192,C-2051,CHECKING,USD,5063.08,OPEN,12/07/2019,B-170
A-3193,C-2533,CREDIT,USD,822.87,OPEN,03/03/2019 08:05,B-159
A-3194,C-2429,BROKERAGE,USD,1079.86,OPEN,2021-09-10 03:21:53,B-166
A-3195,C-1856,SAVINGS,USD,3991.06,FROZEN,2022-11-16 15:24:39,B-102
A-3196,C-2903,BROKERAGE,USD,926.86,OPEN,2023-10-30 01:19:47,B-189
A-3197,C-2175,SAVINGS,USD,1602.98,OPEN,2023-01-25T01:06:48,B-107
A-3198,C-1146,SAVINGS,USD,5621.5,OPEN,02/23/2023,B-68
A-3199,C-1483,CREDIT,USD,955.39,OPEN,05/16/2018 21:43,B-187
A-3200,C-2798,SAVINGS,USD,728.63,OPEN,2022-12-03T01:44:21,B-113
A-3201,C-2957,SAVINGS,USD,1473.69,OPEN,2024-03-27T12:53:23,B-186
A-3202,C-2765,CHECKING,USD,3554.89,OPEN,2021-08-26T00:36:13,B-92
A-3203,C-1942,SAVINGS,USD,651.28,OPEN,2022-06-13 04:24:33,B-166
A-3204,C-2879,CHECKING,USD,1653.96,CLOSED,2024-05-28,B-99
A-3205,C-1107,SAVINGS,USD,1527.63,OPEN,09/30/2024,B-39
A-3206,C-1203,CREDIT,USD,924.3,OPEN,2018-12-22,B-6
A-3207,C-1224,SAVINGS,USD,5982.09,OPEN,2021-08-04T13:15:32,B-100
A-3208,C-1946,SAVINGS,USD,2044.09,OPEN,06/23/2019,B-24
A-3209,C-1243,BROKERAGE,USD,813.06,OPEN,2018-02-18T19:53:36,B-160
A-3210,C-1230,BROKERAGE,USD,1765.09,OPEN,11/27/2022 07:21,B-165
A-3211,C-2226,CHECKING,USD,1482.99,OPEN,05/28/2021 21:48,B-129
A-3212,C-1347,CHECKING,USD,3428.74,OPEN,01/03/2024,B-97
A-3213,C-1018,SAVINGS,USD,1024.69,OPEN,2020-11-04 15:24:49,B-199
A-3214,C-1741,SAVINGS,USD,1897.53,OPEN,03/01/2023 13:23,B-47
A-3215,C-1685,CHECKING,USD,1869.48,OPEN,07/10/2020 22:31,B-69
A-3216,C-2462,SAVINGS,USD,345.39,OPEN,09/02/2023,B-150
A-3217,C-2807,CHECKING,USD,3876.17,OPEN,02/20/2023 02:03,B-172
A-3218,C-2903,BROKERAGE,USD,1033.4,OPEN,2020-06-27 18:19:00,B-86
A-3219,C-2514,BROKERAGE,USD,2010.55,OPEN,11/19/2023,B-28
A-3220,C-1042,CREDIT,USD,965.16,OPEN,2021-12-30,B-32
A-3221,C-2642,SAVINGS,USD,2319.01,OPEN,04/20/2022,B-158
A-3222,C-1279,SAVINGS,USD,3942.94,OPEN,2020-11-08 17:00:28,B-96
A-3223,C-2993,CHECKING,USD,1105.1,OPEN,2024-06-10T01:14:38,B-38
A-3224,C-2702,SAVINGS,USD,4524.41,CLOSED,03/27/2020,B-108
A-3225,C-2580,SAVINGS,USD,300.25,OPEN,2019-05-20,B-21
A-3226,C-1934,SAVINGS,USD,1798.9,OPEN,2021-11-16T07:10:24,B-90
A-3227,C-1334,CHECKING,USD,1776.14,OPEN,11/11/2018 10:38,B-144
A-3228,C-1922,CHECKING,USD,749.3,OPEN,02/19/2019 18:24,B-18
A-3229,C-2655,SAVINGS,USD,2133.11,OPEN,2023-04-18T20:36:52,B-112
A-3230,C-1404,CHECKING,USD,3206.23,OPEN,2019-10-27T10:39:17,B-68
A-3231,C-1969,CHECKING,USD,1192.54,OPEN,2024-09-05T00:15:37,B-175
A-3232,C-2526,CREDIT,USD,1734.28,OPEN,2025-07-09 07:49:48,B-134
A-3233,C-1586,SAVINGS,USD,1260.18,OPEN,11/05/2018,B-38
A-3234,C-2872,SAVINGS,USD,846.55,FROZEN,06/25/2022,B-35
A-3235,C-1762,SAVINGS,USD,674.28,OPEN,2025-07-23T13:08:50,B-127
A-3236,C-2737,SAVINGS,USD,3134.54,OPEN,2021-08-03T10:25:52,B-96
A-3237,C-2084,SAVINGS,USD,3538.78,OPEN,2019-02-01T13:33:34,B-82
A-3238,C-2204,CHECKING,USD,1565.5,FROZEN,05/05/2021 15:19,B-89
A-3239,C-1074,CHECKING,USD,628.94,OPEN,10/05/2021 17:17,B-20
A-3240,C-1595,CREDIT,USD,1779.37,OPEN,02/21/2022,B-11
A-3241,C-2349,CHECKING,USD,3187.27,OPEN,2019-12-29T05:50:53,B-20
A-3242,C-2499,CREDIT,USD,771.65,OPEN,07/10/2020,B-178
A-3243,C-2168,CREDIT,USD,884.5,OPEN,2022-12-02 18:02:55,B-192
A-3244,C-1911,BROKERAGE,USD,3914.68,OPEN,09/23/2021,B-120
A-3245,C-2368,SAVINGS,USD,2448.95,OPEN,2023-06-15,B-128
A-3246,C-2906,BROKERAGE,USD,3973.88,OPEN,07/02/2019,B-44
A-3247,C-2307,CHECKING,USD,2696.79,CLOSED,10/24/2024 14:09,B-40
A-3248,C-1063,SAVINGS,USD,2053.93,OPEN,02/20/2019 08:57,B-85
A-3249,C-1673,SAVINGS,USD,3239.92,OPEN,10/09/2021,B-190
A-3250,C-2549,SAVINGS,USD,943.36,OPEN,2021-08-09 05:19:44,B-135
A-3251,C-2479,CHECKING,USD,789.42,OPEN,2022-07-15 01:14:25,B-148
A-3252,C-1992,BROKERAGE,USD,1588.48,OPEN,08/30/2022 08:35,B-69
A-3253,C-2225,SAVINGS,USD,959.7,CLOSED,2020-04-16T04:08:16,B-200
A-3254,C-2934,CHECKING,USD,4457.01,FROZEN,2018-04-29T05:46:31,B-8
A-3255,C-1841,SAVINGS,USD,5492.62,CLOSED,2024-06-26,B-16
A-3256,C-2913,SAVINGS,USD,2812.29,OPEN,10/02/2021 04:19,B-92
A-3257,C-1190,SAVINGS,USD,1901.58,OPEN,08/30/2021 12:09,B-116
A-3258,C-1411,CREDIT,USD,3544.12,OPEN,2020-01-19T09:09:00,B-184
A-3259,C-1047,CHECKING,USD,645.74,CLOSED,2022-05-28,B-10
A-3260,C-1910,CHECKING,USD,1447.63,CLOSED,2019-10-29 12:35:01,B-169
A-3261,C-2847,CHECKING,USD,4647.26,OPEN,2023-09-26T21:59:08,B-43
A-3262,C-2348,CHECKING,USD,3195.77,OPEN,2019-02-04 13:49:39,B-22
A-3263,C-2913,BROKERAGE,USD,762.76,OPEN,2020-08-31,B-193
A-3264,C-1053,SAVINGS,USD,2526.99,OPEN,09/30/2018 15:55,B-181
A-3265,C-1943,CREDIT,USD,576.84,OPEN,2023-05-03,B-68
A-3266,C-2000,SAVINGS,USD,5452.55,OPEN,11/15/2023,B-32
A-3267,C-1705,SAVINGS,USD,906.56,OPEN,2020-10-23 20:23:54,B-154
A-3268,C-2699,CHECKING,USD,1468.85,OPEN,2019-08-06,B-138
A-3269,C-1355,SAVINGS,USD,1515.45,CLOSED,2023-06-13 18:10:34,B-166
A-3270,C-1884,BROKERAGE,USD,1956.83,OPEN,08/25/2022,B-175
A-3271,C-1713,CHECKING,USD,1677.09,OPEN,2021-11-21T04:26:27,B-78
A-3272,C-1880,BROKERAGE,USD,490.48,OPEN,2024-07-11,B-71
A-3273,C-2605,SAVINGS,USD,1071.34,OPEN,09/26/2020,B-42
A-3274,C-1552,SAVINGS,USD,265.27,OPEN,2021-04-09 01:31:08,B-15
A-3275,C-1647,CREDIT,USD,574.1,OPEN,2024-01-01 10:27:56,B-187
A-3276,C-2360,BROKERAGE,USD,1560.86,OPEN,2022-03-19 15:39:22,B-168
A-3277,C-1931,CREDIT,USD,1650.19,OPEN,04/10/2019 08:16,B-10
A-3278,C-1569,CHECKING,USD,1559.64,OPEN,2022-06-10,B-144
A-3279,C-1105,SAVINGS,USD,,CLOSED,04/26/2022,B-114
A-3280,C-1860,SAVINGS,USD,603.09,OPEN,06/03/2021,B-114
A-3281,C-1811,SAVINGS,USD,2450.71,OPEN,2023-02-25T01:39:55,B-113
A-3282,C-2054,CREDIT,USD,1944.26,OPEN,2019-05-16,B-165
A-3283,C-2771,SAVINGS,USD,1178.23,OPEN,08/22/2021 23:51,B-10
A-3284,C-1284,CHECKING,USD,1690.02,OPEN,10/13/2021 01:59,B-71
A-3285,C-1520,CREDIT,USD,2480.36,OPEN,2024-07-29T18:39:30,B-91
A-3286,C-2702,BROKERAGE,USD,3634.64,OPEN,2023-12-15T02:54:10,B-96
A-3287,C-1014,SAVINGS,USD,6568.93,OPEN,03/27/2019,B-64
A-3288,C-2152,CREDIT,USD,4353.61,OPEN,02/17/2023 01:13,B-195
A-3289,C-2405,CHECKING,USD,758.76,OPEN,06/17/2022 19:45,B-175
A-3290,C-2360,CHECKING,USD,2391.43,OPEN,2024-06-18,B-62
A-3291,C-2842,BROKERAGE,USD,1086.23,OPEN,2023-06-01T05:36:20,B-54
A-3292,C-2630,BROKERAGE,USD,2994.28,OPEN,2021-09-05,B-116
A-3293,C-1439,BROKERAGE,USD,770.35,OPEN,11/11/2019,B-106
A-3294,C-2388,SAVINGS,USD,2408.06,OPEN,2021-12-08,B-17
A-3295,C-1536,SAVINGS,USD,1434.16,OPEN,04/07/2025 13:36,B-129
A-3296,C-1878,BROKERAGE,USD,2123.53,FROZEN,04/22/2020 11:16,B-43
A-3297,C-2982,CHECKING,USD,1328.03,OPEN,12/02/2024,B-4
A-3298,C-1824,CHECKING,USD,1233.44,OPEN,2023-11-19T18:29:19,B-187
A-3299,C-2844,CHECKING,USD,616.9,OPEN,2023-01-29,B-42
A-3300,C-2376,SAVINGS,USD,1528.58,OPEN,2023-04-06,B-168
A-3301,C-1963,SAVINGS,USD,2336.62,OPEN,2020-09-08 06:08:28,B-160
A-3302,C-2148,BROKERAGE,USD,4479.29,OPEN,2018-07-09 19:52:54,B-115
A-3303,C-1146,CHECKING,USD,708.05,OPEN,2024-09-25,B-122
A-3304,C-2288,CREDIT,USD,1569.48,OPEN,2021-11-11 05:27:51,B-4
A-3305,C-2097,SAVINGS,USD,1444.78,OPEN,03/30/2025 10:03,B-174
A-3306,C-2399,CREDIT,USD,856.94,OPEN,2022-12-18 05:14:45,B-42
A-3307,C-1490,SAVINGS,USD,3994.26,OPEN,2019-02-26,B-170
A-3308,C-1019,SAVINGS,USD,1464.18,OPEN,02/22/2018 17:37,B-77
A-3309,C-2892,CHECKING,USD,1887.45,OPEN,2023-01-02T00:35:43,B-171
A-3310,C-2529,CHECKING,USD,1377.11,OPEN,04/05/2018 17:21,B-18
A-3311,C-2725,SAVINGS,USD,4998.05,OPEN,2021-05-29,B-101
A-3312,C-2079,SAVINGS,USD,1453.84,CLOSED,10/03/2024 11:31,B-41
A-3313,C-1793,SAVINGS,USD,2264.23,CLOSED,02/20/2021 05:09,B-25
A-3314,C-2785,SAVINGS,USD,926.77,CLOSED,05/17/2018,B-150
A-3315,C-1859,SAVINGS,USD,2066.94,OPEN,2024-01-20,B-12
A-3316,C-1161,CHECKING,USD,2175.04,OPEN,01/30/2021 06:04,B-196
A-3317,C-1276,CHECKING,USD,1669.1,OPEN,11/12/2020,B-197
A-3318,C-2566,SAVINGS,USD,4586.44,OPEN,2021-01-08,B-117
A-3319,C-2709,CREDIT,USD,1062.06,OPEN,06/15/2022,B-185
A-3320,C-2109,CREDIT,USD,,OPEN,2019-11-21,B-12
A-3321,C-1496,CHECKING,USD,1467.66,CLOSED,2023-10-01T21:08:13,B-182
A-3322,C-2617,CHECKING,USD,1041.91,OPEN,05/22/2023 17:00,B-21
A-3323,C-2264,CHECKING,USD,2278.8,CLOSED,2019-06-16,B-66
A-3324,C-1452,SAVINGS,USD,4118.59,OPEN,08/21/2021,B-171
A-3325,C-1635,SAVINGS,USD,1487.06,OPEN,09/03/2019 11:33,B-139
A-3326,C-1601,BROKERAGE,USD,958.76,CLOSED,03/24/2022 08:25,B-104
A-3327,C-2329,SAVINGS,USD,2748.32,OPEN,2018-12-20 04:12:30,B-11
A-3328,C-1797,CHECKING,USD,1626.02,OPEN,2022-11-07,B-33
A-3329,C-2172,BROKERAGE,USD,604.81,OPEN,2020-05-13 23:14:53,B-112
A-3330,C-2305,CHECKING,USD,1685.97,OPEN,08/14/2024,B-24
A-3331,C-2837,CREDIT,USD,1404.47,OPEN,12/27/2020,B-166
A-3332,C-1533,CREDIT,USD,556.27,OPEN,06/03/2025,B-147
A-3333,C-1455,SAVINGS,USD,1106.11,OPEN,2024-10-18,B-126
A-3334,C-1180,CHECKING,USD,1989.08,FROZEN,2020-10-12,B-42
A-3335,C-2035,CHECKING,USD,780.29,OPEN,06/08/2025 15:45,B-123
A-3336,C-2569,CHECKING,USD,1483.01,OPEN,2024-07-27T07:06:27,B-177
A-3337,C-2765,CREDIT,USD,5626.85,OPEN,04/04/2024 21:13,B-180
A-3338,C-1911,SAVINGS,USD,2216.39,FROZEN,08/10/2019,B-46
A-3339,C-2444,CHECKING,USD,1646.46,OPEN,2019-01-15,B-31
A-3340,C-2053,SAVINGS,USD,700.21,OPEN,2018-02-02 11:31:24,B-123
A-3341,C-2816,BROKERAGE,USD,181.32,OPEN,04/16/2018,B-48
A-3342,C-1597,CHECKING,USD,2499.88,OPEN,2018-04-13 15:44:15,B-190
A-3343,C-2763,CREDIT,USD,654.4,OPEN,04/20/2022,B-16
A-3344,C-1744,SAVINGS,USD,1140.02,OPEN,01/31/2025,B-8
A-3345,C-1874,CHECKING,USD,999.52,OPEN,04/10/2018 03:27,B-110
A-3346,C-2636,SAVINGS,USD,2601.03,OPEN,05/30/2020 23:56,B-125
A-3347,C-1162,SAVINGS,USD,1721.37,OPEN,2018-06-05T17:05:00,B-159
A-3348,C-1150,CREDIT,USD,1514.0,OPEN,2021-08-11 06:35:31,B-160
A-3349,C-1590,CREDIT,USD,1378.22,OPEN,10/24/2023,B-96
A-3350,C-1169,SAVINGS,USD,2347.14,OPEN,2021-08-24T20:57:53,B-78
A-3351,C-2947,CREDIT,USD,4437.16,OPEN,2022-06-26T03:39:32,B-104
A-3352,C-2708,SAVINGS,USD,2454.71,OPEN,02/13/2021,B-58
A-3353,C-2285,SAVINGS,USD,734.18,OPEN,02/09/2022 23:20,B-21
A-3354,C-1518,BROKERAGE,USD,2187.4,OPEN,2023-05-23 03:59:22,B-48
A-3355,C-1803,CHECKING,USD,3193.09,OPEN,07/08/2025 14:05,B-2
A-3356,C-1088,SAVINGS,USD,647.76,FROZEN,06/26/2022,B-6
A-3357,C-1579,SAVINGS,USD,4925.75,OPEN,2022-04-03T13:11:44,B-198
A-3358,C-1174,CHECKING,USD,946.62,OPEN,06/25/2022,B-115
A-3359,C-2890,CHECKING,USD,4146.77,OPEN,2024-12-31 06:52:28,B-150
A-3360,C-2088,CREDIT,USD,1929.81,OPEN,05/09/2021 12:24,B-93
A-3361,C-2956,SAVINGS,USD,955.67,OPEN,2022-03-20 14:41:41,B-88
A-3362,C-2702,SAVINGS,USD,2111.33,OPEN,2022-08-06 23:48:16,B-61
A-3363,C-1505,SAVINGS,USD,1060.03,CLOSED,09/04/2021 09:59,B-19
A-3364,C-2581,BROKERAGE,USD,2616.22,FROZEN,2019-01-31 22:06:08,B-46
A-3365,C-1659,SAVINGS,USD,1752.53,OPEN,2019-12-14,B-175
A-3366,C-1794,CHECKING,USD,1648.34,CLOSED,11/10/2018,B-94
A-3367,C-1030,SAVINGS,USD,1053.88,OPEN,11/03/2021 06:21,B-175
A-3368,C-1184,SAVINGS,USD,574.22,OPEN,2021-05-18T12:46:40,B-48
A-3369,C-2861,BROKERAGE,USD,5361.84,OPEN,2023-05-25 01:10:17,B-113
A-3370,C-1579,CHECKING,USD,3848.39,CLOSED,2021-10-25T19:18:22,B-57
A-3371,C-2910,SAVINGS,USD,1022.85,OPEN,06/11/2018,B-13
A-3372,C-2632,CREDIT,USD,2243.77,OPEN,12/12/2024 21:28,B-200
A-3373,C-1378,CHECKING,USD,1365.2,OPEN,2023-12-14 16:20:57,B-72
A-3374,C-1811,CHECKING,USD,3573.19,OPEN,2023-07-01,B-14
A-3375,C-1995,BROKERAGE,USD,,OPEN,2020-11-27,B-179
A-3376,C-2484,CHECKING,USD,934.52,OPEN,04/17/2024,B-134
A-3377,C-1028,CHECKING,USD,1515.86,OPEN,11/03/2023 19:39,B-3
A-3378,C-1120,SAVINGS,USD,6009.99,OPEN,2019-03-10,B-35
A-3379,C-2303,BROKERAGE,USD,2372.08,OPEN,2023-10-21,B-161
A-3380,C-1600,CHECKING,USD,1545.44,CLOSED,2022-08-19,B-102
A-3381,C-2080,CHECKING,USD,1277.05,OPEN,2022-10-01 07:32:03,B-32
A-3382,C-1635,SAVINGS,USD,3699.37,OPEN,11/13/2020 19:35,B-182
A-3383,C-2011,CHECKING,USD,1678.59,OPEN,06/30/2021 16:14,B-190
A-3384,C-1441,SAVINGS,USD,1021.26,OPEN,2019-01-17,B-93
A-3385,C-2121,BROKERAGE,USD,,OPEN,2022-05-03T06:49:37,B-61
A-3386,C-1956,CREDIT,USD,990.83,OPEN,07/04/2018,B-52
A-3387,C-1862,CREDIT,USD,1008.93,OPEN,10/22/2019 07:05,B-99
A-3388,C-2943,SAVINGS,USD,2160.0,OPEN,2021-11-09 14:44:01,B-116
A-3389,C-1208,CHECKING,USD,2117.06,OPEN,2025-06-07,B-137
A-3390,C-2791,SAVINGS,USD,1520.56,OPEN,07/28/2020 09:28,B-101
A-3391,C-1323,CHECKING,USD,4550.96,FROZEN,2025-04-27T23:33:01,B-9
A-3392,C-2430,CHECKING,USD,848.12,OPEN,08/10/2023 16:23,B-77
A-3393,C-1446,CHECKING,USD,951.97,OPEN,2024-01-07,B-34
A-3394,C-1762,BROKERAGE,USD,3121.15,OPEN,05/06/2023,B-6
A-3395,C-1759,SAVINGS,USD,1240.34,OPEN,2023-10-07 07:18:15,B-64
A-3396,C-2292,BROKERAGE,USD,1820.94,OPEN,2024-08-27T19:05:16,B-153
A-3397,C-1033,CHECKING,USD,3692.28,OPEN,2023-12-28,B-93
A-3398,C-1902,SAVINGS,USD,900.26,OPEN,12/27/2022 10:07,B-148
A-3399,C-1478,CREDIT,USD,2556.43,OPEN,03/21/2020,B-78
A-3400,C-2057,SAVINGS,USD,2456.09,CLOSED,2022-07-30T17:37:46,B-117
A-3401,C-1463,CHECKING,USD,712.06,OPEN,02/14/2025,B-92
A-3402,C-2327,SAVINGS,USD,2275.38,OPEN,2024-10-02,B-6
A-3403,C-2932,BROKERAGE,USD,14068.19,OPEN,2024-06-14 16:23:35,B-9
A-3404,C-2350,CHECKING,USD,691.89,CLOSED,2020-08-04,B-49
A-3405,C-1915,CHECKING,USD,1663.43,OPEN,2018-07-12 10:07:30,B-120
A-3406,C-1299,CHECKING,USD,,OPEN,2019-11-04T05:46:32,B-141
A-3407,C-1917,SAVINGS,USD,,OPEN,08/11/2019,B-58
A-3408,C-1767,CHECKING,USD,294.76,OPEN,2025-05-14 05:39:17,B-24
A-3409,C-1158,SAVINGS,USD,1875.95,OPEN,2018-10-25 14:50:24,B-3
A-3410,C-2643,CHECKING,USD,1512.13,CLOSED,09/25/2019 11:09,B-150
A-3411,C-2015,SAVINGS,USD,1320.5,OPEN,2018-06-28 06:12:20,B-39
A-3412,C-1892,SAVINGS,USD,1508.86,OPEN,07/02/2019,B-77
A-3413,C-2806,SAVINGS,USD,740.83,OPEN,09/03/2020 20:29,B-41
A-3414,C-2276,SAVINGS,USD,2309.91,CLOSED,2024-07-26,B-184
A-3415,C-2848,BROKERAGE,USD,864.62,OPEN,08/31/2024 04:21,B-26
A-3416,C-2866,SAVINGS,USD,1161.78,OPEN,2019-09-22 01:00:42,B-139
A-3417,C-2240,SAVINGS,USD,2746.22,OPEN,09/27/2022,B-93
A-3418,C-2275,CHECKING,USD,698.61,OPEN,01/23/2024 20:33,B-190
A-3419,C-2284,SAVINGS,USD,726.54,OPEN,04/25/2019,B-176
A-3420,C-2754,SAVINGS,USD,2787.88,OPEN,07/12/2025 11:50,B-51
A-3421,C-1123,SAVINGS,USD,1641.27,OPEN,2021-04-29T00:45:19,B-143
A-3422,C-1147,SAVINGS,USD,2056.42,OPEN,2024-01-17,B-173
A-3423,C-1343,CHECKING,USD,2229.05,OPEN,12/02/2024 19:24,B-105
A-3424,C-1497,SAVINGS,USD,889.87,OPEN,2018-05-28,B-166
A-3425,C-2275,BROKERAGE,USD,2716.52,OPEN,2023-10-21,B-107
A-3426,C-1247,BROKERAGE,USD,2731.51,OPEN,06/13/2022,B-18
A-3427,C-1405,BROKERAGE,USD,1234.59,OPEN,03/17/2022 03:14,B-20
A-3428,C-2173,SAVINGS,USD,1614.46,OPEN,2021-07-29 07:01:06,B-69
A-3429,C-1280,CHECKING,USD,412.63,CLOSED,2021-06-21T06:00:56,B-143
A-3430,C-1547,CHECKING,USD,1478.21,OPEN,2018-11-14,B-46
A-3431,C-1486,CHECKING,USD,1623.83,OPEN,12/25/2019 02:24,B-188
A-3432,C-2091,CREDIT,USD,1357.28,OPEN,2023-02-10 04:27:46,B-97
A-3433,C-2364,SAVINGS,USD,2205.97,OPEN,2024-04-06 04:43:38,B-20
A-3434,C-1332,SAVINGS,USD,,OPEN,2018-09-19 00:21:31,B-32
A-3435,C-2890,SAVINGS,USD,586.12,OPEN,2019-03-11,B-24
A-3436,C-1196,BROKERAGE,USD,2242.06,OPEN,2022-10-17,B-41
A-3437,C-2875,SAVINGS,USD,998.52,OPEN,05/14/2021 10:09,B-22
A-3438,C-1199,CHECKING,USD,2315.76,OPEN,05/22/2023 10:41,B-48
A-3439,C-1550,SAVINGS,USD,1492.85,OPEN,06/12/2018,B-191
A-3440,C-2190,SAVINGS,USD,432.46,CLOSED,2019-02-23,B-119
A-3441,C-1347,CHECKING,USD,1153.95,FROZEN,08/08/2018 04:45,B-162
A-3442,C-2811,CREDIT,USD,1298.65,OPEN,2024-10-20T06:22:40,B-5
A-3443,C-1091,CHECKING,USD,901.08,OPEN,2019-06-29 04:38:31,B-59
A-3444,C-2866,SAVINGS,USD,1184.15,OPEN,2020-07-13 01:46:38,B-109
A-3445,C-2090,CHECKING,USD,880.13,FROZEN,03/13/2019,B-37
A-3446,C-1392,BROKERAGE,USD,655.98,OPEN,2018-07-24T07:12:27,B-85
A-3447,C-2363,BROKERAGE,USD,1291.02,CLOSED,2018-09-05 08:44:50,B-118
A-3448,C-1537,CHECKING,USD,2159.68,OPEN,07/11/2021 15:51,B-51
A-3449,C-2133,SAVINGS,USD,2707.5,OPEN,2024-12-03T02:03:37,B-166
A-3450,C-2673,CHECKING,USD,1921.21,FROZEN,03/22/2020 16:22,B-104
A-3451,C-2188,CHECKING,USD,931.36,OPEN,06/13/2025 04:10,B-11
A-3452,C-2596,CHECKING,USD,1428.92,OPEN,2019-07-05T19:40:12,B-44
A-3453,C-2456,SAVINGS,USD,5021.46,OPEN,2024-02-10,B-102
A-3454,C-2665,CREDIT,USD,5137.78,OPEN,2019-09-12 16:36:38,B-40
A-3455,C-2430,CREDIT,USD,1099.27,FROZEN,2024-09-03T14:51:08,B-190
A-3456,C-1237,BROKERAGE,USD,1301.35,OPEN,2019-06-15,B-99
A-3457,C-1624,CHECKING,USD,2714.89,OPEN,11/30/2022,B-64
A-3458,C-2292,CHECKING,USD,1508.75,OPEN,04/02/2024,B-59
A-3459,C-1751,BROKERAGE,USD,3834.42,FROZEN,2022-07-08,B-40
A-3460,C-1253,SAVINGS,USD,1799.24,OPEN,12/18/2022,B-29
A-3461,C-1980,CHECKING,USD,1131.29,CLOSED,01/31/2024,B-159
A-3462,C-1083,CHECKING,USD,3191.83,OPEN,06/15/2018,B-121
A-3463,C-2780,SAVINGS,USD,3403.43,OPEN,2019-10-24 20:46:32,B-7
A-3464,C-2587,SAVINGS,USD,1888.36,OPEN,2020-10-23 10:35:37,B-130
A-3465,C-1350,CHECKING,USD,1218.77,OPEN,2019-05-16,B-22
A-3466,C-2969,CHECKING,USD,3658.69,FROZEN,2020-08-17 15:57:03,B-49
A-3467,C-1130,CREDIT,USD,10960.66,OPEN,11/27/2023,B-172
A-3468,C-1265,SAVINGS,USD,2619.99,OPEN,2020-12-31T17:37:54,B-155
A-3469,C-1907,CREDIT,USD,1824.13,OPEN,2019-04-28T03:46:05,B-29
A-3470,C-2961,CREDIT,USD,1153.6,OPEN,2021-11-27,B-93
A-3471,C-2744,BROKERAGE,USD,801.93,OPEN,2025-07-05,B-182
A-3472,C-2862,CHECKING,USD,2398.92,OPEN,02/15/2019,B-192
A-3473,C-1927,SAVINGS,USD,2088.94,OPEN,03/17/2019,B-195
A-3474,C-2759,CREDIT,USD,1354.1,OPEN,2020-10-17T18:26:33,B-186
A-3475,C-2420,SAVINGS,USD,2009.12,OPEN,08/30/2020,B-183
A-3476,C-2020,SAVINGS,USD,637.79,OPEN,2024-09-27T12:42:17,B-71
A-3477,C-1259,CHECKING,USD,866.42,OPEN,2024-08-11T14:18:20,B-26
A-3478,C-2243,SAVINGS,USD,5807.94,OPEN,2025-01-16,B-167
A-3479,C-2720,SAVINGS,USD,2719.42,CLOSED,04/10/2021,B-70
A-3480,C-2445,SAVINGS,USD,3559.64,FROZEN,2020-09-10T05:53:27,B-8
A-3481,C-2330,BROKERAGE,USD,5092.23,OPEN,2021-01-24T12:11:45,B-160
A-3482,C-2853,SAVINGS,USD,3659.57,OPEN,2020-10-13 14:11:04,B-181
A-3483,C-2338,CHECKING,USD,2178.81,OPEN,2022-01-30T13:30:57,B-186
A-3484,C-2563,SAVINGS,USD,781.14,OPEN,05/17/2023 13:32,B-3
