txn_id,src_account_id,dst_account_id,merchant_id,amount,currency,channel,ts,status
T-11971,A-2850,A-4108,M-3483,5.09,USD,POS,2024-01-27T21:55:52,APPROVED
T-11972,A-2708,A-2755,M-3232,8.19,USD,POS,03/07/2025,APPROVED
T-11973,A-4636,A-3920,M-3320,40.02,USD,ECOM,2024-10-26T13:18:01,APPROVED
T-11974,A-3582,A-2837,M-3246,14.16,USD,ECOM,2025-05-17T14:21:54,APPROVED
T-11975,A-4637,A-5009,M-3455,10.62,USD,WIRE,2024-10-13 06:00:13,APPROVED
T-11976,A-4891,A-4089,M-3061,6.17,USD,ATM,2025-03-23,PENDING
T-11977,A-2686,A-2284,M-3134,24.15,USD,ATM,03/18/2025 18:41,APPROVED
T-11978,A-4766,A-3220,M-3197,66.19,USD,POS,05/02/2024 04:12,APPROVED
T-11979,A-5130,A-5157,M-3064,44.81,USD,ATM,03/07/2025 19:18,APPROVED
T-11980,A-5259,A-4584,M-3312,14.55,USD,CASH,03/17/2025 20:40,APPROVED
T-11981,A-4269,A-4477,M-3459,28.33,USD,ATM,2024-05-15 21:06:13,APPROVED
T-11982,A-4779,A-3732,M-3239,40.5,USD,ECOM,11/20/2024,APPROVED
T-11983,A-3150,A-4378,M-3074,37.31,USD,WIRE,2024-08-22,APPROVED
T-11984,A-3752,A-4666,M-3042,11.74,USD,ECOM,11/17/2024 13:45,APPROVED
T-11985,A-4602,A-2719,M-3279,17.02,USD,ECOM,12/28/2024 06:06,APPROVED
T-11986,A-2053,A-4088,M-3337,17.8,USD,CASH,2025-02-26 03:37:32,APPROVED
T-11987,A-4124,A-4525,M-3077,189.51,USD,POS,2024-10-02T07:29:13,APPROVED
T-11988,A-4130,A-5179,M-3066,85.05,USD,ECOM,05/22/2024 10:09,APPROVED
T-11989,A-3780,A-4672,M-3485,5.75,USD,CASH,2024-11-23,APPROVED
T-11990,A-5088,A-5080,M-3273,14.47,USD,ECOM,04/30/2025,DECLINED
T-11991,A-5500,A-3727,M-3046,48.24,USD,POS,05/13/2025,APPROVED
T-11992,A-3536,A-4210,M-3181,10.65,USD,ECOM,02/16/2024 00:41,PENDING
T-11993,A-3559,A-2975,M-3458,130.4,USD,POS,2025-04-02 20:52:30,APPROVED
T-11994,A-3108,A-3503,M-3430,21.15,USD,CASH,2025-02-27T17:21:57,APPROVED
T-11995,A-5224,A-4104,M-3312,57.76,USD,WIRE,04/25/2024,APPROVED
T-11996,A-2983,A-2334,M-3040,103.94,USD,ECOM,2025-06-23 22:40:03,APPROVED
T-11997,A-4394,A-4560,M-3210,90.58,USD,CASH,08/18/2024,APPROVED
T-11998,A-4044,A-2285,M-3150,38.94,USD,POS,02/11/2025 22:14,APPROVED
T-11999,A-4243,A-2566,M-3172,69.26,USD,ECOM,2025-07-20,APPROVED
T-12000,A-4931,A-3197,M-3383,9.73,USD,CASH,05/25/2024 23:49,APPROVED
T-12001,A-3182,A-4626,M-3276,33.23,USD,ATM,2024-10-18,APPROVED
T-12002,A-3316,A-2387,M-3494,4.47,USD,CASH,2025-05-08,APPROVED
T-12003,A-5388,A-4055,M-3437,21.97,USD,POS,11/02/2024 07:47,APPROVED
T-12004,A-4119,A-3019,M-3257,334.54,USD,ECOM,2024-07-13,APPROVED
T-12005,A-3923,A-4010,M-3144,57.41,USD,ATM,2025-04-30T13:25:04,APPROVED
T-12006,A-4286,A-2505,M-3134,93.79,USD,WIRE,03/07/2025,APPROVED
T-12007,A-5038,A-2889,M-3043,26.41,USD,ATM,2024-10-08 10:18:56,APPROVED
T-12008,A-4275,A-4533,M-3052,18.73,USD,CASH,2024-10-26T10:26:18,APPROVED
T-12009,A-3769,A-2495,M-3430,39.75,USD,ATM,2024-08-30 15:57:34,APPROVED
T-12010,A-3631,A-3812,M-3478,60.04,USD,POS,2025-04-13 04:03:35,APPROVED
T-12011,A-2388,A-2831,M-3285,14.84,USD,CASH,02/21/2024,DECLINED
T-12012,A-5170,A-4656,M-3409,33.93,USD,WIRE,2025-01-02T02:22:49,APPROVED
T-12013,A-4300,A-2878,M-3023,6.6,USD,POS,04/04/2024,APPROVED
T-12014,A-3877,A-4471,M-3479,6.22,USD,WIRE,07/27/2024 04:51,APPROVED
T-12015,A-3012,A-3681,M-3423,3.85,USD,ATM,11/10/2024,APPROVED
T-12016,A-4064,A-2856,M-3472,22.31,USD,CASH,2025-01-21T07:20:33,APPROVED
T-12017,A-4607,A-2777,M-3087,68.93,USD,ATM,2024-10-06T16:23:27,APPROVED
T-12018,A-2990,A-5500,M-3287,22.49,USD,CASH,2024-10-20 02:56:48,APPROVED
T-12019,A-4907,A-5448,M-3338,9.74,USD,ATM,07/27/2024,APPROVED
T-12020,A-3712,A-3030,M-3449,25.68,USD,ATM,12/23/2024 14:36,APPROVED
T-12021,A-2480,A-2192,M-3035,43.91,USD,ATM,06/08/2025,APPROVED
T-12022,A-2431,A-4810,M-3010,27.99,USD,ATM,03/29/2025 20:02,APPROVED
T-12023,A-4357,A-2358,M-3075,55.44,USD,CASH,2024-02-05T16:02:59,APPROVED
T-12024,A-5388,A-2726,M-3268,31.7,USD,ATM,2025-06-15,APPROVED
T-12025,A-2464,A-2063,M-3024,4.17,USD,ATM,12/25/2024,APPROVED
T-12026,A-5281,A-4849,M-3087,72.95,USD,ECOM,2024-06-20 21:20:37,APPROVED
T-12027,A-2046,A-5399,M-3304,6.05,USD,ATM,2025-03-05 03:15:38,APPROVED
T-12028,A-3277,A-2790,M-3335,44.89,USD,WIRE,2024-09-27 09:56:49,APPROVED
T-12029,A-2283,A-4170,M-3135,6.86,USD,WIRE,2024-07-15 07:57:40,APPROVED
T-12030,A-5360,A-5389,M-3176,86.08,USD,POS,03/26/2025 04:09,APPROVED
T-12031,A-4799,A-3973,M-3457,6.93,USD,ATM,2024-07-18T18:51:01,APPROVED
T-12032,A-3174,A-5363,M-3423,5.56,USD,WIRE,2024-12-03T00:31:42,APPROVED
T-12033,A-4198,A-4682,M-3346,7.69,USD,ATM,2025-07-25,APPROVED
T-12034,A-4731,A-3947,M-3015,15.42,USD,ATM,08/05/2024 19:43,APPROVED
T-12035,A-4076,A-2458,M-3355,71.79,USD,ECOM,08/15/2024,DECLINED
T-12036,A-3202,A-3900,M-3454,28.48,USD,ECOM,2024-03-09,APPROVED
T-12037,A-2019,A-4260,M-3373,15.32,USD,ECOM,2024-02-24T12:54:57,APPROVED
T-12038,A-5429,A-4193,M-3473,93.91,USD,WIRE,05/20/2024 10:39,APPROVED
T-12039,A-2937,A-3215,M-3461,19.55,USD,ATM,2025-04-09 12:18:59,APPROVED
T-12040,A-3597,A-3555,M-3500,49.19,USD,CASH,2025-06-18 17:13:07,APPROVED
T-12041,A-5366,A-3052,M-3021,55.24,USD,ECOM,2025-01-01,PENDING
T-12042,A-4811,A-3618,M-3092,35.24,USD,ECOM,02/21/2024,APPROVED
T-12043,A-4889,A-4004,M-3154,17.04,USD,ECOM,06/09/2025,APPROVED
T-12044,A-2468,A-2225,M-3346,6.73,USD,WIRE,2024-07-16T21:41:26,APPROVED
T-12045,A-3854,A-4506,M-3023,13.26,USD,ATM,11/14/2024 22:27,APPROVED
T-12046,A-5235,A-3023,M-3062,9.17,USD,ECOM,2024-08-30T02:36:17,APPROVED
T-12047,A-4063,A-4990,M-3114,13.44,USD,WIRE,01/17/2024,APPROVED
T-12048,A-4354,A-4654,M-3016,14.32,USD,WIRE,2024-11-01 02:33:31,APPROVED
T-12049,A-3056,A-3416,M-3486,17.27,USD,ATM,12/17/2024 13:00,DECLINED
T-12050,A-2039,A-2077,M-3482,48.04,USD,ATM,06/20/2025 17:38,APPROVED
T-12051,A-2234,A-3777,M-3356,34.94,USD,ECOM,02/27/2025 06:35,APPROVED
T-12052,A-4963,A-2245,M-3237,3.45,USD,ECOM,2024-12-03,APPROVED
T-12053,A-2399,A-4592,M-3042,32.6,USD,POS,2024-01-16T04:07:49,APPROVED
T-12054,A-4943,A-2292,M-3393,3.01,USD,ATM,01/20/2025 17:25,APPROVED
T-12055,A-2044,A-5139,M-3293,8.78,USD,CASH,06/10/2024 04:13,APPROVED
T-12056,A-4846,A-2837,M-3413,31.62,USD,ATM,2024-05-15T08:19:25,APPROVED
T-12057,A-4558,A-2346,M-3333,19.21,USD,ATM,2024-05-17T07:06:30,APPROVED
T-12058,A-2051,A-3319,M-3478,18.06,USD,CASH,05/24/2025,APPROVED
T-12059,A-3196,A-3491,M-3481,12.31,USD,POS,2024-06-12T04:55:19,PENDING
T-12060,A-4406,A-5494,M-3197,30.59,USD,POS,2025-06-14,APPROVED
T-12061,A-4647,A-5366,M-3001,7.19,USD,CASH,2024-01-06T12:01:48,APPROVED
T-12062,A-4393,A-2039,M-3421,24.04,USD,ATM,2024-10-05T08:55:01,APPROVED
T-12063,A-2187,A-3329,M-3384,5.41,USD,WIRE,2025-04-13,APPROVED
T-12064,A-2337,A-2956,M-3112,22.01,USD,WIRE,10/05/2024,APPROVED
T-12065,A-2266,A-2284,M-3422,11.91,USD,ECOM,2024-01-02,APPROVED
T-12066,A-4874,A-3519,M-3441,5.91,USD,ECOM,2024-04-02,APPROVED
T-12067,A-4820,A-3343,M-3498,14.81,USD,WIRE,03/01/2025,APPROVED
T-12068,A-4471,A-2388,M-3144,42.81,USD,POS,2024-08-01T23:05:38,APPROVED
T-12069,A-2878,A-4704,M-3217,12.34,USD,POS,2024-01-24,APPROVED
T-12070,A-3028,A-4233,M-3364,6.15,USD,WIRE,2024-03-06,APPROVED
T-12071,A-2860,A-2572,M-3091,16.72,USD,POS,04/24/2024,APPROVED
T-12072,A-3509,A-5321,M-3069,28.01,USD,ECOM,2024-07-08,APPROVED
T-12073,A-2174,A-3450,M-3174,15.61,USD,WIRE,08/31/2024 17:37,APPROVED
T-12074,A-3874,A-2380,M-3119,16.19,USD,POS,07/19/2025,APPROVED
T-12075,A-4076,A-2963,M-3369,12.3,USD,ATM,2024-01-08T14:46:35,APPROVED
T-12076,A-3242,A-2459,M-3287,5.25,USD,ECOM,2024-10-18 19:59:01,APPROVED
T-12077,A-3669,A-5029,M-3434,51.63,USD,ATM,06/11/2025,APPROVED
T-12078,A-2546,A-2646,M-3487,33.68,USD,WIRE,2025-01-22 10:41:38,DECLINED
T-12079,A-2751,A-3526,M-3016,52.04,USD,POS,12/26/2024,APPROVED
T-12080,A-5409,A-2779,M-3385,-50.36,USD,ATM,2025-02-01T03:35:05,APPROVED
T-12081,A-3648,A-4429,M-3208,18.11,USD,WIRE,08/22/2024,APPROVED
T-12082,A-4136,A-5102,M-3049,56.99,USD,ATM,2025-02-08 19:30:23,APPROVED
T-12083,A-3634,A-2296,M-3295,31.72,USD,ATM,2024-01-17T08:09:02,APPROVED
T-12084,A-2508,A-4834,M-3416,4.99,USD,POS,04/30/2025 10:17,APPROVED
T-12085,A-4789,A-2251,M-3225,2.05,USD,ATM,2024-07-02 02:40:49,APPROVED
T-12086,A-3084,A-4077,M-3452,15.47,USD,POS,05/25/2024 21:58,APPROVED
T-12087,A-4852,A-2960,M-3352,61.72,USD,ATM,2024-02-08 10:26:15,APPROVED
T-12088,A-3384,A-4088,M-3389,11.25,USD,CASH,2024-05-22 18:07:38,APPROVED
T-12089,A-5023,A-2315,M-3291,20.32,USD,POS,01/13/2024 12:59,APPROVED
T-12090,A-2142,A-3237,M-3414,9.99,USD,ECOM,2025-05-26T23:56:22,APPROVED
T-12091,A-2076,A-2834,M-3236,32.31,USD,ATM,2024-08-19,APPROVED
T-12092,A-3511,A-4108,M-3372,23.02,USD,ATM,2024-10-09,APPROVED
T-12093,A-2784,A-2431,M-3140,11.01,USD,WIRE,2024-09-26T17:08:22,APPROVED
T-12094,A-3456,A-5475,M-3034,17.5,USD,CASH,04/01/2025,PENDING
T-12095,A-5339,A-5379,M-3385,9.69,USD,CASH,2024-07-17,APPROVED
T-12096,A-3777,A-3531,M-3251,43.99,USD,ECOM,01/26/2025 04:02,APPROVED
T-12097,A-3870,A-3283,M-3305,11.49,USD,ATM,2024-04-13T05:08:37,APPROVED
T-12098,A-5032,A-4114,M-3182,16.86,USD,POS,10/06/2024 01:39,APPROVED
T-12099,A-3707,A-3646,M-3030,33.34,USD,CASH,04/05/2025 10:50,APPROVED
T-12100,A-5172,A-4504,M-3248,43.54,USD,ATM,2024-02-01,APPROVED
T-12101,A-3780,A-3674,M-3001,148.12,USD,ATM,06/19/2025,APPROVED
T-12102,A-3077,A-5056,M-3202,11.87,USD,ECOM,2024-09-11,APPROVED
T-12103,A-3720,A-3275,M-3169,47.28,USD,ECOM,04/09/2025 14:48,APPROVED
T-12104,A-3574,A-2181,M-3474,22.44,USD,ATM,2025-06-15T17:30:10,APPROVED
T-12105,A-3799,A-5440,M-3320,3.79,USD,WIRE,08/29/2024 07:11,APPROVED
T-12106,A-3506,A-2319,M-3154,2.87,USD,ATM,2024-06-22T06:33:01,APPROVED
T-12107,A-4309,A-4117,M-3164,14.54,USD,ECOM,2025-05-04,APPROVED
T-12108,A-5260,A-4904,M-3027,7.93,USD,CASH,2025-05-09T04:28:18,APPROVED
T-12109,A-5360,A-4222,M-3098,140.09,USD,WIRE,2024-01-13T09:01:15,APPROVED
T-12110,A-3567,A-3381,M-3331,17.11,USD,WIRE,04/15/2024 17:16,APPROVED
T-12111,A-3215,A-5302,M-3150,116.47,USD,CASH,2024-04-11 05:30:23,APPROVED
T-12112,A-4273,A-3662,M-3376,94.14,USD,WIRE,2025-04-15 06:11:09,APPROVED
T-12113,A-3680,A-4914,M-3303,16.1,USD,POS,2024-08-21,APPROVED
T-12114,A-4402,A-2354,M-3202,6.89,USD,CASH,04/22/2024,APPROVED
T-12115,A-4169,A-3644,M-3056,11.97,USD,ATM,12/28/2024,APPROVED
T-12116,A-4774,A-2594,M-3091,31.79,USD,ATM,2025-07-27,APPROVED
T-12117,A-2956,A-4080,M-3368,43.27,USD,WIRE,2024-10-29T02:21:20,APPROVED
T-12118,A-3886,A-4868,M-3354,35.13,USD,POS,2024-07-31,APPROVED
T-12119,A-2008,A-2942,M-3340,54.62,USD,ATM,06/27/2025,APPROVED
T-12120,A-2772,A-4857,M-3299,19.35,USD,ATM,07/30/2024 23:01,APPROVED
T-12121,A-2004,A-3605,M-3077,20.63,USD,WIRE,2024-04-28,APPROVED
T-12122,A-4754,A-2171,M-3342,5.2,USD,ECOM,2025-06-05 12:35:18,PENDING
T-12123,A-4306,A-3322,M-3245,15.62,USD,ECOM,2025-05-28,APPROVED
T-12124,A-4615,A-4030,M-3044,24.48,USD,ECOM,04/20/2024,APPROVED
T-12125,A-2122,A-3423,M-3186,30.64,USD,WIRE,2024-05-29,APPROVED
T-12126,A-4101,A-4952,M-3483,8.74,USD,CASH,2024-09-28,APPROVED
T-12127,A-2788,A-4930,M-3305,11.22,USD,POS,2024-07-23,APPROVED
T-12128,A-5263,A-3986,M-3369,17.59,USD,CASH,2025-06-11 05:58:40,APPROVED
T-12129,A-3587,A-4578,M-3465,1.72,USD,CASH,03/02/2024,APPROVED
T-12130,A-2133,A-2598,M-3242,12.17,USD,ECOM,08/26/2024,APPROVED
T-12131,A-3533,A-3842,M-3353,44.48,USD,WIRE,02/05/2024 06:42,APPROVED
T-12132,A-2775,A-4727,M-3062,88.83,USD,POS,05/20/2024,APPROVED
T-12133,A-5142,A-4605,M-3340,13.74,USD,POS,2025-04-08 19:30:16,APPROVED
T-12134,A-2014,A-4122,M-3421,8.66,USD,WIRE,06/27/2025 10:20,APPROVED
T-12135,A-2934,A-3233,M-3422,11.73,USD,CASH,03/25/2024,APPROVED
T-12136,A-5433,A-5013,M-3346,6.96,USD,WIRE,09/02/2024,APPROVED
T-12137,A-5027,A-2301,M-3218,65.83,USD,POS,2024-10-15,APPROVED
T-12138,A-4883,A-3007,M-3487,28.82,USD,POS,01/06/2025,APPROVED
T-12139,A-2625,A-3162,M-3042,46.23,USD,WIRE,07/14/2024 15:36,APPROVED
T-12140,A-2060,A-2437,M-3353,7.75,USD,POS,2025-06-02T08:32:22,APPROVED
T-12141,A-2876,A-4303,M-3257,35.3,USD,ECOM,2024-06-27,APPROVED
T-12142,A-3040,A-5366,M-3461,9.65,USD,CASH,2024-08-17,APPROVED
T-12143,A-2803,A-4026,M-3161,25.79,USD,CASH,2025-07-23 23:27:26,APPROVED
T-12144,A-4184,A-3738,M-3380,15.27,USD,CASH,2025-05-13 23:19:02,APPROVED
T-12145,A-2108,A-4260,M-3246,16.51,USD,CASH,2024-03-06,APPROVED
T-12146,A-2599,A-2545,M-3093,32.22,USD,ECOM,08/10/2024 17:30,DECLINED
T-12147,A-4801,A-4369,M-3499,19.38,USD,CASH,08/10/2024,APPROVED
T-12148,A-3135,A-5020,M-3160,84.16,USD,WIRE,2024-08-02,DECLINED
T-12149,A-3971,A-5194,M-3121,95.7,USD,POS,2025-04-15T13:48:05,APPROVED
T-12150,A-5027,A-2628,M-3417,2.01,USD,ATM,07/22/2024,APPROVED
T-12151,A-5230,A-5325,M-3448,9.81,USD,WIRE,01/06/2024 00:50,APPROVED
T-12152,A-5186,A-4181,M-3007,28.18,USD,WIRE,02/22/2024 19:04,APPROVED
T-12153,A-3153,A-4403,M-3026,9.74,USD,POS,2024-12-14 14:55:33,APPROVED
T-12154,A-2031,A-3231,M-3036,23.94,USD,POS,01/23/2024 21:45,APPROVED
T-12155,A-2669,A-2354,M-3195,15.82,USD,WIRE,12/26/2024,APPROVED
T-12156,A-3414,A-3133,M-3103,7.95,USD,CASH,2025-05-01T03:24:26,APPROVED
T-12157,A-2806,A-3227,M-3022,16.84,USD,WIRE,06/26/2025,APPROVED
T-12158,A-4456,A-3458,M-3468,25.56,USD,POS,2024-07-04 00:12:24,PENDING
T-12159,A-4035,A-5480,M-3254,12.95,USD,POS,2024-04-25T22:19:13,PENDING
T-12160,A-3516,A-4664,M-3116,7.02,USD,ATM,09/11/2024,APPROVED
T-12161,A-4622,A-4506,M-3190,10.96,USD,POS,2025-03-16,APPROVED
T-12162,A-3712,A-4563,M-3168,2.55,USD,ECOM,03/12/2025 01:19,APPROVED
T-12163,A-2452,A-4525,M-3227,33.83,USD,ATM,2024-10-11T07:00:43,APPROVED
T-12164,A-4999,A-4237,M-3089,41.81,USD,ECOM,12/25/2024,APPROVED
T-12165,A-2728,A-4696,M-3500,13.49,USD,ATM,05/31/2025,APPROVED
T-12166,A-3531,A-2889,M-3251,123.06,USD,WIRE,2024-07-21 19:17:45,APPROVED
T-12167,A-2614,A-5423,M-3141,28.41,USD,ECOM,2024-07-14,APPROVED
T-12168,A-4801,A-3682,M-3391,33.64,USD,ECOM,06/06/2024 19:34,PENDING
T-12169,A-2448,A-2471,M-3031,28.05,USD,WIRE,2024-08-08,APPROVED
T-12170,A-5258,A-3429,M-3409,70.48,USD,ATM,2025-07-07 06:25:06,APPROVED
T-12171,A-4136,A-5402,M-3471,13.98,USD,ATM,2024-08-14 14:53:16,APPROVED
T-12172,A-2045,A-5036,M-3163,5.7,USD,CASH,10/09/2024,PENDING
T-12173,A-4879,A-4470,M-3101,31.44,USD,ECOM,2024-01-10T08:19:25,APPROVED
T-12174,A-2094,A-2622,M-3341,31.21,USD,CASH,06/14/2024 18:07,APPROVED
T-12175,A-2885,A-2862,M-3332,112.93,USD,POS,2024-11-08 06:47:28,APPROVED
T-12176,A-3834,A-5431,M-3051,7.53,USD,CASH,02/08/2025,PENDING
T-12177,A-2686,A-4387,M-3195,27.2,USD,ATM,07/04/2025,APPROVED
T-12178,A-2475,A-3601,M-3270,6.74,USD,POS,2024-12-15,APPROVED
T-12179,A-2857,A-2623,M-3454,51.46,USD,WIRE,2025-05-11 00:23:46,APPROVED
T-12180,A-4108,A-5067,M-3380,2.21,USD,WIRE,2025-01-11T20:29:28,APPROVED
T-12181,A-4242,A-4729,M-3396,65.04,USD,CASH,2024-07-27 20:35:24,APPROVED
T-12182,A-4795,A-5435,M-3437,16.0,USD,CASH,2025-07-11,APPROVED
T-12183,A-3486,A-3848,M-3105,24.19,USD,ECOM,03/07/2024 06:27,APPROVED
T-12184,A-2726,A-4544,M-3026,15.19,USD,ATM,2025-01-02 07:35:19,APPROVED
T-12185,A-4532,A-4131,M-3429,1.78,USD,POS,01/12/2024,APPROVED
T-12186,A-2870,A-2482,M-3455,5.77,USD,CASH,12/05/2024 14:26,APPROVED
T-12187,A-2798,A-2797,M-3394,110.96,USD,ECOM,2025-07-28T22:55:29,APPROVED
T-12188,A-4296,A-4114,M-3319,15.3,USD,ATM,2025-03-24T06:10:25,APPROVED
T-12189,A-2385,A-2223,M-3139,12.79,USD,WIRE,03/27/2024 17:25,APPROVED
T-12190,A-4779,A-4436,M-3017,53.66,USD,ECOM,12/22/2024,APPROVED
T-12191,A-4746,A-4146,M-3246,36.94,USD,WIRE,2025-01-30T22:54:29,APPROVED
T-12192,A-2814,A-5108,M-3143,48.43,USD,WIRE,10/05/2024,APPROVED
T-12193,A-4984,A-2060,M-3209,46.46,USD,WIRE,2025-01-29,APPROVED
T-12194,A-2864,A-2820,M-3499,37.86,USD,ECOM,2024-06-17,APPROVED
T-12195,A-2993,A-2171,M-3023,78.51,USD,ECOM,2025-07-14T09:27:59,APPROVED
T-12196,A-5241,A-2905,M-3098,14.68,USD,ECOM,04/02/2024,APPROVED
T-12197,A-3572,A-3075,M-3394,34.74,USD,CASH,02/21/2025,DECLINED
T-12198,A-5480,A-5082,M-3403,6.11,USD,CASH,2025-02-06T03:26:15,PENDING
T-12199,A-2998,A-2994,M-3302,159.72,USD,ECOM,03/23/2025,APPROVED
T-12200,A-4084,A-4379,M-3191,16.67,USD,ECOM,02/01/2024,APPROVED
T-12201,A-3676,A-3170,M-3039,36.58,USD,CASH,12/01/2024 10:07,APPROVED
T-12202,A-2558,A-2958,M-3186,22.17,USD,CASH,2024-07-24,APPROVED
T-12203,A-4171,A-4511,M-3380,62.25,USD,ECOM,2024-05-10 22:08:31,APPROVED
T-12204,A-5126,A-2501,M-3495,31.95,USD,CASH,2025-04-20T05:46:04,APPROVED
T-12205,A-3657,A-4266,M-3083,8.3,USD,WIRE,2025-03-04T13:23:15,APPROVED
T-12206,A-5234,A-4114,M-3387,73.39,USD,ECOM,2025-02-02,APPROVED
T-12207,A-4441,A-5382,M-3299,14.09,USD,ATM,03/20/2024,APPROVED
T-12208,A-5325,A-2838,M-3261,14.85,USD,CASH,07/16/2025,APPROVED
T-12209,A-2252,A-4556,M-3019,8.37,USD,WIRE,01/10/2024 08:38,APPROVED
T-12210,A-2065,A-5243,M-3339,11.09,USD,CASH,02/05/2024 09:07,APPROVED
T-12211,A-3819,A-2742,M-3368,55.66,USD,CASH,2024-05-20T02:47:13,APPROVED
T-12212,A-3575,A-5260,M-3317,1.0,USD,ATM,2024-11-03 15:10:58,APPROVED
T-12213,A-4745,A-4148,M-3377,124.04,USD,CASH,2024-11-17 10:00:25,APPROVED
T-12214,A-2014,A-3078,M-3471,3.88,USD,ECOM,01/02/2024 07:49,APPROVED
T-12215,A-3384,A-4811,M-3483,8.67,USD,ECOM,2025-03-25 06:19:00,APPROVED
T-12216,A-3091,A-3626,M-3282,18.42,USD,ECOM,05/29/2024,APPROVED
T-12217,A-3445,A-4567,M-3462,115.2,USD,ECOM,2024-05-02T10:30:42,APPROVED
T-12218,A-2312,A-3312,M-3007,29.1,USD,CASH,11/11/2024 12:16,APPROVED
T-12219,A-2786,A-2658,M-3024,5.62,USD,ECOM,2025-02-06 22:04:28,APPROVED
T-12220,A-3344,A-3755,M-3274,20.83,USD,ECOM,09/26/2024,APPROVED
T-12221,A-3920,A-2344,M-3264,156.04,USD,ECOM,2024-08-05T12:44:07,APPROVED
T-12222,A-2348,A-5273,M-3194,53.39,USD,ATM,2024-03-26,APPROVED
T-12223,A-3939,A-5270,M-3324,386.58,USD,ECOM,2024-05-29T16:31:54,APPROVED
T-12224,A-4816,A-2606,M-3362,18.04,USD,ATM,2024-09-14,APPROVED
T-12225,A-2379,A-3246,M-3362,26.47,USD,ATM,01/12/2025 05:30,APPROVED
T-12226,A-2350,A-2223,M-3412,31.78,USD,POS,2025-07-09T19:39:55,APPROVED
T-12227,A-2973,A-5421,M-3326,6.46,USD,POS,07/21/2024,APPROVED
T-12228,A-3018,A-4109,M-3052,11.99,USD,CASH,2024-01-15T12:09:15,PENDING
T-12229,A-2074,A-3472,M-3012,15.26,USD,POS,2024-06-17T16:49:31,APPROVED
T-12230,A-2851,A-2421,M-3075,15.83,USD,ECOM,07/09/2024,APPROVED
T-12231,A-4648,A-3595,M-3426,68.87,USD,CASH,2025-05-06,APPROVED
T-12232,A-4687,A-3201,M-3262,33.25,USD,ATM,06/13/2024 01:45,APPROVED
T-12233,A-2063,A-4667,M-3477,59.95,USD,WIRE,2025-03-11T12:56:58,APPROVED
T-12234,A-2906,A-3117,M-3026,27.3,USD,CASH,2025-04-29,APPROVED
T-12235,A-3637,A-4515,M-3045,17.74,USD,CASH,2025-03-06T14:01:02,PENDING
T-12236,A-4622,A-2165,M-3301,63.63,USD,ATM,2024-01-06,APPROVED
T-12237,A-3669,A-3525,M-3106,18.14,USD,WIRE,09/17/2024,APPROVED
T-12238,A-5059,A-5079,M-3348,4.71,USD,POS,2024-04-21 00:41:07,DECLINED
T-12239,A-2290,A-3372,M-3182,28.66,USD,ATM,2024-04-24 12:57:56,APPROVED
T-12240,A-3596,A-2003,M-3050,25.63,USD,CASH,11/03/2024 10:13,APPROVED
T-12241,A-5126,A-4876,M-3090,61.52,USD,WIRE,11/05/2024,APPROVED
T-12242,A-4453,A-2152,M-3458,4.83,USD,CASH,2024-12-29 03:55:05,APPROVED
T-12243,A-2556,A-5053,M-3020,12.93,USD,ECOM,09/08/2024,APPROVED
T-12244,A-4995,A-3473,M-3455,17.47,USD,ATM,2025-04-27 05:09:26,APPROVED
T-12245,A-2120,A-5131,M-3427,16.29,USD,POS,09/17/2024,APPROVED
T-12246,A-2648,A-2526,M-3101,11.35,USD,ECOM,2025-07-12T07:40:39,APPROVED
T-12247,A-3742,A-2149,M-3217,7.35,USD,ECOM,05/19/2025 15:56,APPROVED
T-12248,A-3240,A-2848,M-3389,18.13,USD,ATM,2024-04-19 20:08:29,APPROVED
T-12249,A-4395,A-4649,M-3480,5.64,USD,WIRE,10/22/2024,APPROVED
T-12250,A-4829,A-4619,M-3118,56.45,USD,WIRE,2024-01-02 03:45:05,APPROVED
T-12251,A-2781,A-4152,M-3160,13.25,USD,CASH,09/13/2024,APPROVED
T-12252,A-3590,A-2579,M-3053,32.14,USD,ECOM,2025-06-02 11:40:39,APPROVED
T-12253,A-4372,A-2804,M-3079,6.65,USD,WIRE,07/07/2025,APPROVED
T-12254,A-2674,A-2548,M-3165,21.89,USD,WIRE,2024-02-21T05:24:35,APPROVED
T-12255,A-3222,A-5036,M-3489,32.16,USD,ATM,2025-06-06T02:49:21,APPROVED
T-12256,A-3421,A-2761,M-3389,25.67,USD,ECOM,2024-12-31 19:02:19,APPROVED
T-12257,A-2533,A-2381,M-3441,35.0,USD,CASH,2024-05-12T09:04:14,APPROVED
T-12258,A-4081,A-2964,M-3218,7.06,USD,ATM,2024-03-14,APPROVED
T-12259,A-3003,A-3455,M-3119,11.48,USD,POS,05/04/2024,APPROVED
T-12260,A-3863,A-2736,M-3093,8.93,USD,POS,03/07/2025 20:32,APPROVED
T-12261,A-3980,A-2502,M-3410,41.62,USD,CASH,10/02/2024 19:29,APPROVED
T-12262,A-3850,A-5303,M-3491,7.51,USD,CASH,2025-05-12T06:45:58,APPROVED
T-12263,A-3542,A-4153,M-3498,40.25,USD,ATM,04/28/2025 02:07,APPROVED
T-12264,A-4179,A-3362,M-3451,59.62,USD,WIRE,2025-05-12T11:36:04,APPROVED
