login_id,customer_id,device_id,geo_id,ts,channel,result
L-8636,C-1823,D-4437,G-6220,2025-01-10,MOBILE,MFA_CHALLENGE
L-8637,C-2554,D-4590,G-6220,2024-10-21,MOBILE,SUCCESS
L-8638,C-1895,D-4164,G-5667,12/01/2024 02:21,MOBILE,MFA_CHALLENGE
L-8639,C-1232,D-4277,G-6329,2024-05-11 22:54:11,WEB,FAIL
L-8640,C-1993,D-4299,G-6342,02/22/2024 17:31,IVR,MFA_CHALLENGE
L-8641,C-2834,D-4613,G-5866,04/10/2025,WEB,MFA_CHALLENGE
L-8642,C-2084,D-4582,G-5264,04/01/2024,WEB,FAIL
L-8643,C-2548,D-4710,G-5726,2025-03-18T18:09:32,IVR,FAIL
L-8644,C-2352,D-4367,G-6318,2024-10-23,IVR,MFA_CHALLENGE
L-8645,C-2879,D-4358,G-5455,2025-03-19 02:20:12,IVR,FAIL
L-8646,C-2023,D-4071,G-5295,2025-01-30,IVR,FAIL
L-8647,C-2983,D-4683,G-5849,06/26/2025 05:43,MOBILE,SUCCESS
L-8648,C-1582,D-4021,G-5740,2025-03-23,MOBILE,FAIL
L-8649,C-2494,D-4053,G-6229,04/26/2025,MOBILE,SUCCESS
L-8650,C-1504,D-4039,G-5753,04/27/2025 20:32,IVR,SUCCESS
L-8651,C-1909,D-4760,G-5238,11/24/2024,WEB,SUCCESS
L-8652,C-1838,D-4127,G-5088,2025-02-23T10:39:25,IVR,FAIL
L-8653,C-2638,D-4284,G-5568,2024-08-16 15:03:11,IVR,SUCCESS
L-8654,C-2121,D-4589,G-5778,2025-04-12,MOBILE,FAIL
L-8655,C-2359,D-4289,G-6382,2024-09-29 23:10:49,WEB,FAIL
L-8656,C-2336,D-4379,G-5806,09/29/2024 16:21,WEB,FAIL
L-8657,C-2769,D-4535,G-5376,07/24/2025 12:19,MOBILE,FAIL
L-8658,C-2722,D-4476,G-6284,12/21/2024,WEB,SUCCESS
L-8659,C-1197,D-4378,G-5472,02/06/2024 22:10,WEB,FAIL
L-8660,C-1351,D-4177,G-5697,2024-08-07T18:25:42,IVR,MFA_CHALLENGE
L-8661,C-1126,D-4251,G-5312,2024-12-02 15:48:51,WEB,FAIL
L-8662,C-2568,D-4518,G-6396,2024-11-28,WEB,FAIL
L-8663,C-1632,D-4291,G-5895,03/22/2024,IVR,MFA_CHALLENGE
L-8664,C-1366,D-4518,G-5075,2024-02-18 01:11:16,MOBILE,FAIL
L-8665,C-2173,D-4655,G-5262,2024-05-14,WEB,SUCCESS
L-8666,C-1466,D-4494,G-5617,2024-03-11,WEB,SUCCESS
L-8667,C-2258,D-4164,G-5361,2025-07-24,IVR,FAIL
L-8668,C-1048,D-4371,G-6408,2024-12-22 20:39:37,MOBILE,FAIL
L-8669,C-2840,D-4590,G-5998,2024-12-05,IVR,FAIL
L-8670,C-1227,D-4331,G-5968,2024-07-01,IVR,FAIL
L-8671,C-2426,D-4450,G-6158,03/25/2024 10:09,WEB,MFA_CHALLENGE
L-8672,C-1546,D-4543,G-5302,2025-05-23T19:42:20,MOBILE,FAIL
L-8673,C-1417,D-4421,G-5037,2025-03-09T09:09:25,WEB,SUCCESS
L-8674,C-1334,D-4192,G-6287,03/01/2025 02:00,IVR,SUCCESS
L-8675,C-1063,D-4773,G-5943,2025-07-26 11:07:46,MOBILE,MFA_CHALLENGE
L-8676,C-1246,D-4258,G-5747,04/03/2024 14:19,MOBILE,SUCCESS
L-8677,C-1879,D-4327,G-5482,2024-08-11 03:50:44,MOBILE,MFA_CHALLENGE
L-8678,C-2301,D-4036,G-5928,01/15/2025 06:52,MOBILE,FAIL
L-8679,C-1320,D-4009,G-5005,2024-10-22 15:53:23,MOBILE,SUCCESS
L-8680,C-2872,D-4592,G-5267,2025-05-16,WEB,MFA_CHALLENGE
L-8681,C-1689,D-4506,G-5670,04/11/2024,WEB,FAIL
L-8682,C-2260,D-4579,G-5862,2025-03-09,WEB,MFA_CHALLENGE
L-8683,C-1535,D-4437,G-6246,2024-08-08,MOBILE,SUCCESS
L-8684,C-1960,D-4503,G-6372,2025-05-12 20:02:03,MOBILE,FAIL
L-8685,C-1792,D-4291,G-5910,2024-08-22T23:57:03,WEB,MFA_CHALLENGE
L-8686,C-2706,D-4276,G-6359,05/18/2025,IVR,SUCCESS
L-8687,C-1225,D-4135,G-5355,2024-03-29 07:47:01,MOBILE,FAIL
L-8688,C-2054,D-4563,G-5136,2024-08-08 16:25:50,WEB,SUCCESS
L-8689,C-2011,D-4021,G-5610,2024-01-05 15:53:45,WEB,MFA_CHALLENGE
L-8690,C-2832,D-4605,G-5156,2025-06-14,MOBILE,SUCCESS
L-8691,C-1811,D-4376,G-5930,2025-05-10,IVR,SUCCESS
L-8692,C-1684,D-4637,G-5102,2025-06-15 03:03:32,IVR,SUCCESS
L-8693,C-1229,D-4626,G-5293,06/25/2025,IVR,MFA_CHALLENGE
L-8694,C-2392,D-4055,G-5141,2024-08-13 12:18:53,WEB,SUCCESS
L-8695,C-2982,D-4276,G-6139,2025-04-12T22:27:51,MOBILE,FAIL
L-8696,C-2088,D-4731,G-5619,2024-02-27,WEB,MFA_CHALLENGE
L-8697,C-2361,D-4051,G-6362,2025-07-13 08:46:26,MOBILE,SUCCESS
L-8698,C-1178,D-4366,G-5403,2024-09-15 17:14:43,MOBILE,SUCCESS
L-8699,C-1791,D-4519,G-5695,2024-06-19 12:11:52,WEB,MFA_CHALLENGE
L-8700,C-1372,D-4749,G-6203,2024-04-11 12:09:06,IVR,FAIL
L-8701,C-1872,D-4313,G-5898,2025-01-16 07:43:14,IVR,SUCCESS
L-8702,C-2507,D-4083,G-5018,03/18/2024,IVR,FAIL
L-8703,C-1928,D-4441,G-5600,2025-06-08,WEB,SUCCESS
L-8704,C-1013,D-4513,G-6019,2024-03-12 23:41:42,WEB,FAIL
L-8705,C-1830,D-4516,G-5280,2025-01-01 00:19:11,MOBILE,FAIL
L-8706,C-1397,D-4349,G-5832,2025-03-13T04:00:00,WEB,SUCCESS
L-8707,C-2711,D-4693,G-5858,04/16/2024 05:12,IVR,SUCCESS
L-8708,C-1224,D-4376,G-6150,05/27/2025 20:21,WEB,SUCCESS
L-8709,C-2999,D-4556,G-6136,2025-01-03T19:57:32,WEB,SUCCESS
L-8710,C-2987,D-4187,G-5482,01/24/2025 12:28,IVR,FAIL
L-8711,C-1397,D-4685,G-6204,02/26/2024,IVR,SUCCESS
L-8712,C-1301,D-4530,G-5580,05/30/2024 11:30,IVR,FAIL
L-8713,C-2800,D-4640,G-5498,03/13/2024,WEB,MFA_CHALLENGE
L-8714,C-1155,D-4794,G-5072,04/10/2025,IVR,FAIL
L-8715,C-2175,D-4607,G-6291,08/21/2024,IVR,SUCCESS
L-8716,C-1056,D-4276,G-6436,2024-01-11 15:49:41,MOBILE,SUCCESS
L-8717,C-2007,D-4217,G-6115,10/03/2024,WEB,FAIL
L-8718,C-2191,D-4674,G-6034,2024-02-10 21:20:15,WEB,SUCCESS
L-8719,C-1494,D-4686,G-6152,10/21/2024,IVR,FAIL
L-8720,C-2511,D-4287,G-6422,12/30/2024 04:14,MOBILE,MFA_CHALLENGE
L-8721,C-2251,D-4629,G-5587,2025-04-01,IVR,SUCCESS
L-8722,C-2450,D-4315,G-5819,2024-01-22T21:46:30,IVR,FAIL
L-8723,C-2575,D-4313,G-5495,07/12/2025 14:18,IVR,FAIL
L-8724,C-1078,D-4067,G-6399,2024-03-22 10:47:25,MOBILE,FAIL
L-8725,C-2164,D-4470,G-5735,2024-09-23 13:27:45,WEB,SUCCESS
L-8726,C-1311,D-4434,G-5671,01/18/2024 10:42,MOBILE,FAIL
L-8727,C-2079,D-4588,G-6005,2024-09-30 20:53:57,MOBILE,SUCCESS
L-8728,C-2863,D-4364,G-5286,06/06/2024,IVR,SUCCESS
L-8729,C-1074,D-4598,G-6313,07/13/2025 08:44,MOBILE,MFA_CHALLENGE
L-8730,C-2524,D-4095,G-5906,07/28/2024 14:56,IVR,MFA_CHALLENGE
L-8731,C-2536,D-4194,G-5103,2024-02-20,MOBILE,SUCCESS
L-8732,C-2064,D-4798,G-5822,2024-04-24 01:37:26,MOBILE,SUCCESS
L-8733,C-2927,D-4016,G-6287,2024-04-25 21:04:52,IVR,FAIL
L-8734,C-2727,D-4735,G-6109,2024-11-12,IVR,FAIL
L-8735,C-1320,D-4336,G-5895,2024-12-09,IVR,SUCCESS
L-8736,C-2391,D-4208,G-5845,2025-04-23,MOBILE,SUCCESS
L-8737,C-2956,D-4506,G-5550,06/22/2024,MOBILE,FAIL
L-8738,C-1771,D-4535,G-6297,2024-03-10 15:36:49,WEB,FAIL
L-8739,C-2841,D-4254,G-5076,2024-02-02,MOBILE,MFA_CHALLENGE
L-8740,C-1667,D-4512,G-6338,2025-01-26T12:26:35,MOBILE,MFA_CHALLENGE
L-8741,C-2801,D-4106,G-5336,2024-04-19T05:45:24,WEB,FAIL
L-8742,C-1306,D-4531,G-6134,06/01/2025 12:28,WEB,MFA_CHALLENGE
L-8743,C-2801,D-4144,G-5069,01/03/2024 19:49,WEB,MFA_CHALLENGE
L-8744,C-2831,D-4178,G-5747,05/28/2025,MOBILE,SUCCESS
L-8745,C-2516,D-4739,G-6351,2024-12-14T00:47:55,WEB,MFA_CHALLENGE
L-8746,C-1172,D-4432,G-5300,04/01/2024 21:13,WEB,FAIL
L-8747,C-2333,D-4138,G-6042,2024-03-17T10:14:54,WEB,MFA_CHALLENGE
L-8748,C-2806,D-4095,G-6033,09/13/2024,WEB,FAIL
L-8749,C-1007,D-4208,G-5878,04/19/2025 02:11,MOBILE,MFA_CHALLENGE
L-8750,C-2828,D-4410,G-5117,2025-03-02,IVR,MFA_CHALLENGE
L-8751,C-2802,D-4671,G-6317,2024-12-25T09:06:08,MOBILE,FAIL
L-8752,C-2215,D-4343,G-6230,2024-04-27 00:23:29,WEB,MFA_CHALLENGE
L-8753,C-2374,D-4687,G-6330,2025-07-03 17:16:19,MOBILE,MFA_CHALLENGE
L-8754,C-1578,D-4371,G-5861,05/27/2025 12:33,MOBILE,MFA_CHALLENGE
L-8755,C-2555,D-4269,G-6051,01/14/2024 02:51,MOBILE,FAIL
L-8756,C-2233,D-4025,G-5744,10/11/2024,WEB,SUCCESS
L-8757,C-2828,D-4195,G-6399,2024-04-27T09:02:11,IVR,SUCCESS
L-8758,C-1754,D-4142,G-5941,2024-04-07,WEB,SUCCESS
L-8759,C-2770,D-4285,G-5629,2025-01-13T18:09:47,MOBILE,MFA_CHALLENGE
L-8760,C-1822,D-4017,G-6118,10/02/2024,IVR,MFA_CHALLENGE
L-8761,C-1625,D-4642,G-6241,2024-07-20,MOBILE,MFA_CHALLENGE
L-8762,C-2648,D-4561,G-6422,08/14/2024,MOBILE,MFA_CHALLENGE
L-8763,C-2115,D-4612,G-5521,06/14/2025 19:48,WEB,MFA_CHALLENGE
L-8764,C-1500,D-4785,G-5412,2024-03-06 08:21:58,MOBILE,MFA_CHALLENGE
L-8765,C-1497,D-4503,G-5223,11/28/2024 02:52,IVR,SUCCESS
L-8766,C-2258,D-4502,G-5808,02/04/2025 06:45,MOBILE,MFA_CHALLENGE
L-8767,C-1695,D-4181,G-6136,2024-07-21T15:13:12,IVR,FAIL
L-8768,C-2116,D-4283,G-5860,2024-08-19T06:49:12,MOBILE,MFA_CHALLENGE
L-8769,C-1459,D-4271,G-6190,2025-02-05,IVR,SUCCESS
L-8770,C-1351,D-4004,G-6214,2024-06-26 16:14:47,WEB,SUCCESS
L-8771,C-2524,D-4482,G-6213,06/06/2025,IVR,MFA_CHALLENGE
L-8772,C-2309,D-4753,G-5726,11/30/2024,IVR,FAIL
L-8773,C-1220,D-4096,G-5846,2024-07-26 14:38:31,IVR,FAIL
L-8774,C-2889,D-4329,G-5360,2024-10-18T10:52:20,IVR,SUCCESS
L-8775,C-1941,D-4631,G-6058,2024-04-13T11:20:02,MOBILE,SUCCESS
L-8776,C-1604,D-4563,G-5308,07/04/2025,MOBILE,FAIL
L-8777,C-1443,D-4281,G-5988,02/07/2025,WEB,FAIL
L-8778,C-2499,D-4450,G-6234,2024-03-14,MOBILE,SUCCESS
L-8779,C-2862,D-4121,G-5050,2024-11-02T20:50:20,MOBILE,MFA_CHALLENGE
L-8780,C-2455,D-4675,G-5405,04/26/2024 18:08,WEB,FAIL
L-8781,C-1786,D-4014,G-6100,07/10/2025 14:50,IVR,FAIL
L-8782,C-2474,D-4388,G-6455,2024-09-04,IVR,MFA_CHALLENGE
L-8783,C-2556,D-4701,G-5795,03/29/2024,WEB,SUCCESS
L-8784,C-2787,D-4624,G-5595,12/18/2024 14:46,MOBILE,FAIL
L-8785,C-2112,D-4566,G-6203,10/03/2024 00:52,MOBILE,MFA_CHALLENGE
L-8786,C-1213,D-4579,G-5261,2024-07-03,IVR,MFA_CHALLENGE
L-8787,C-2833,D-4037,G-6301,2024-05-20 07:09:45,WEB,FAIL
L-8788,C-1736,D-4016,G-5734,2024-03-07 23:03:48,WEB,MFA_CHALLENGE
L-8789,C-1595,D-4096,G-5294,2024-06-19T23:25:20,WEB,SUCCESS
L-8790,C-2861,D-4614,G-5933,2024-04-02 04:40:15,WEB,FAIL
L-8791,C-2512,D-4448,G-6407,2024-12-01,WEB,FAIL
L-8792,C-1850,D-4251,G-5142,2024-07-27 10:18:38,WEB,FAIL
L-8793,C-2964,D-4629,G-5533,2025-03-18,IVR,FAIL
L-8794,C-2192,D-4529,G-5553,07/12/2024,IVR,MFA_CHALLENGE
L-8795,C-1701,D-4654,G-5794,2025-01-31T05:13:19,MOBILE,SUCCESS
L-8796,C-1080,D-4612,G-5852,2024-02-16 07:38:07,WEB,MFA_CHALLENGE
L-8797,C-1302,D-4455,G-6477,2025-05-06,IVR,SUCCESS
L-8798,C-2583,D-4568,G-5454,2024-03-10,IVR,FAIL
L-8799,C-1817,D-4255,G-5015,2024-08-13 06:58:15,IVR,FAIL
L-8800,C-1981,D-4793,G-5037,02/25/2024 04:00,WEB,FAIL
L-8801,C-2333,D-4385,G-6237,2024-07-05 13:42:15,IVR,SUCCESS
L-8802,C-1722,D-4563,G-5021,2025-07-31,WEB,FAIL
L-8803,C-1812,D-4517,G-5768,2024-01-31,WEB,MFA_CHALLENGE
L-8804,C-1107,D-4470,G-6154,07/08/2024,WEB,FAIL
L-8805,C-1409,D-4705,G-6472,2024-10-28T00:46:51,MOBILE,MFA_CHALLENGE
L-8806,C-2048,D-4162,G-5923,2025-01-25,MOBILE,MFA_CHALLENGE
L-8807,C-2083,D-4320,G-5669,06/04/2025 22:50,MOBILE,FAIL
L-8808,C-2675,D-4462,G-5782,2024-05-08T14:20:34,WEB,MFA_CHALLENGE
L-8809,C-1053,D-4738,G-5007,2025-06-07,WEB,FAIL
L-8810,C-1024,D-4198,G-5362,2024-08-04T22:40:49,IVR,MFA_CHALLENGE
L-8811,C-2691,D-4316,G-5111,2024-12-19 20:50:42,IVR,SUCCESS
L-8812,C-1929,D-4526,G-6080,2024-11-29T01:17:11,IVR,SUCCESS
L-8813,C-2334,D-4261,G-6065,01/05/2024,WEB,SUCCESS
L-8814,C-1840,D-4430,G-6173,2025-05-21 15:24:58,WEB,SUCCESS
L-8815,C-2527,D-4413,G-6078,2024-11-13,IVR,FAIL
L-8816,C-2732,D-4366,G-5616,2024-06-08,WEB,FAIL
L-8817,C-1410,D-4669,G-5100,2024-10-23T15:06:38,MOBILE,FAIL
L-8818,C-2624,D-4254,G-5514,10/21/2024,MOBILE,MFA_CHALLENGE
L-8819,C-2487,D-4512,G-5886,10/04/2024 18:54,IVR,FAIL
L-8820,C-2275,D-4362,G-6260,2025-01-21 09:05:43,WEB,MFA_CHALLENGE
L-8821,C-1655,D-4622,G-5550,2024-02-20 10:24:55,IVR,SUCCESS
L-8822,C-2637,D-4492,G-5893,2025-07-16 00:00:06,IVR,FAIL
L-8823,C-1027,D-4140,G-5009,10/28/2024 04:31,MOBILE,FAIL
L-8824,C-1626,D-4705,G-5316,04/10/2025 10:33,WEB,FAIL
L-8825,C-2675,D-4005,G-5733,04/24/2024,MOBILE,FAIL
L-8826,C-1196,D-4759,G-6159,11/19/2024 23:28,MOBILE,SUCCESS
L-8827,C-2740,D-4698,G-6079,2025-05-13 20:06:38,IVR,MFA_CHALLENGE
L-8828,C-2262,D-4715,G-6470,05/20/2025,MOBILE,MFA_CHALLENGE
L-8829,C-1692,D-4171,G-5924,2024-01-17,MOBILE,FAIL
L-8830,C-1122,D-4082,G-5123,2025-06-11T06:44:26,IVR,SUCCESS
L-8831,C-1163,D-4083,G-6177,2024-12-10,IVR,MFA_CHALLENGE
L-8832,C-1105,D-4110,G-5852,2024-06-17 17:33:55,WEB,SUCCESS
L-8833,C-1520,D-4134,G-5061,2024-02-22,IVR,FAIL
L-8834,C-1338,D-4328,G-5418,2025-04-19T02:58:42,WEB,SUCCESS
L-8835,C-2206,D-4161,G-5896,06/16/2024 21:53,IVR,FAIL
L-8836,C-2531,D-4498,G-6045,2025-04-28,WEB,FAIL
L-8837,C-1486,D-4492,G-5941,2024-12-08,IVR,MFA_CHALLENGE
L-8838,C-1552,D-4741,G-5785,2024-09-24T01:51:22,WEB,MFA_CHALLENGE
L-8839,C-2291,D-4703,G-6372,2024-07-04T14:38:43,WEB,MFA_CHALLENGE
L-8840,C-2337,D-4648,G-6490,2024-01-09,WEB,FAIL
L-8841,C-1255,D-4755,G-5706,07/08/2024,MOBILE,SUCCESS
L-8842,C-2910,D-4361,G-5742,11/14/2024,WEB,FAIL
L-8843,C-1573,D-4448,G-5340,07/10/2025,MOBILE,MFA_CHALLENGE
L-8844,C-1158,D-4066,G-5120,2024-05-17,WEB,MFA_CHALLENGE
L-8845,C-1475,D-4742,G-6113,2025-04-23,IVR,MFA_CHALLENGE
L-8846,C-1440,D-4686,G-6111,2024-10-23 03:13:17,WEB,SUCCESS
L-8847,C-2286,D-4331,G-5220,06/10/2025,IVR,FAIL
L-8848,C-2521,D-4767,G-5022,05/24/2025 11:02,IVR,FAIL
L-8849,C-1705,D-4716,G-5310,2024-12-13,MOBILE,FAIL
L-8850,C-1582,D-4255,G-6262,2024-02-02,WEB,FAIL
L-8851,C-1126,D-4061,G-5665,2024-06-14,WEB,FAIL
L-8852,C-2522,D-4053,G-6097,2025-04-03T08:42:27,WEB,FAIL
L-8853,C-2858,D-4162,G-6485,2025-05-21,IVR,FAIL
L-8854,C-2847,D-4661,G-5183,2024-07-22 16:51:00,IVR,SUCCESS
L-8855,C-2781,D-4013,G-5513,12/27/2024 17:23,WEB,MFA_CHALLENGE
L-8856,C-1226,D-4680,G-5408,2024-02-23 21:38:22,MOBILE,FAIL
L-8857,C-1232,D-4656,G-5750,03/29/2025 05:17,MOBILE,SUCCESS
L-8858,C-1182,D-4488,G-5779,2024-12-23T09:34:45,WEB,FAIL
L-8859,C-1264,D-4059,G-5630,11/02/2024 10:08,IVR,FAIL
L-8860,C-2768,D-4112,G-6162,2024-01-28T21:15:04,IVR,FAIL
L-8861,C-2909,D-4759,G-5945,10/29/2024,IVR,SUCCESS
L-8862,C-2725,D-4363,G-5748,2024-05-30 23:37:58,WEB,MFA_CHALLENGE
L-8863,C-2074,D-4075,G-5573,12/18/2024 01:44,WEB,SUCCESS
L-8864,C-1334,D-4203,G-5857,2024-10-02 15:57:38,WEB,FAIL
L-8865,C-2940,D-4743,G-5935,02/19/2025,WEB,SUCCESS
L-8866,C-1119,D-4149,G-5619,01/01/2025,WEB,SUCCESS
L-8867,C-1740,D-4404,G-6454,07/19/2024 21:02,MOBILE,FAIL
L-8868,C-2187,D-4648,G-5537,2024-05-30 22:10:31,WEB,FAIL
L-8869,C-1631,D-4794,G-6311,2024-05-10,MOBILE,FAIL
L-8870,C-1231,D-4547,G-5590,08/02/2024 12:11,MOBILE,FAIL
L-8871,C-1747,D-4272,G-5868,2025-04-27 20:39:16,WEB,MFA_CHALLENGE
L-8872,C-2234,D-4125,G-5388,2024-08-07,MOBILE,SUCCESS
L-8873,C-2026,D-4032,G-5056,03/06/2025 18:25,WEB,SUCCESS
L-8874,C-1359,D-4752,G-5671,03/04/2025 20:39,MOBILE,SUCCESS
L-8875,C-2778,D-4566,G-5714,2025-04-05,WEB,SUCCESS
L-8876,C-2965,D-4355,G-5349,08/18/2024,MOBILE,SUCCESS
L-8877,C-2382,D-4142,G-6377,03/22/2025,IVR,MFA_CHALLENGE
L-8878,C-1612,D-4446,G-5984,2024-06-12 20:04:09,MOBILE,FAIL
L-8879,C-2346,D-4680,G-5298,2025-06-29T09:07:57,MOBILE,SUCCESS
L-8880,C-2418,D-4620,G-5028,2024-03-25T15:00:46,IVR,SUCCESS
L-8881,C-1582,D-4785,G-5924,02/04/2024,IVR,MFA_CHALLENGE
L-8882,C-2234,D-4642,G-5355,2024-03-14 16:34:52,IVR,FAIL
L-8883,C-2632,D-4048,G-5585,07/25/2025 10:05,WEB,SUCCESS
L-8884,C-2621,D-4553,G-5107,2024-07-17T03:04:47,WEB,SUCCESS
L-8885,C-1825,D-4255,G-6455,2025-06-03 05:36:10,IVR,MFA_CHALLENGE
L-8886,C-2275,D-4052,G-5631,2024-04-16 23:06:32,IVR,MFA_CHALLENGE
L-8887,C-1528,D-4225,G-5432,02/11/2024 04:15,IVR,SUCCESS
L-8888,C-2704,D-4530,G-5507,02/20/2025,MOBILE,SUCCESS
L-8889,C-1322,D-4030,G-6278,06/15/2024 02:47,WEB,MFA_CHALLENGE
L-8890,C-1982,D-4209,G-5142,03/24/2024 14:22,MOBILE,FAIL
L-8891,C-2740,D-4375,G-6046,07/02/2025,WEB,MFA_CHALLENGE
L-8892,C-1583,D-4127,G-6395,2024-06-04 14:05:51,IVR,FAIL
L-8893,C-2753,D-4460,G-6121,2024-06-08,WEB,SUCCESS
L-8894,C-2469,D-4140,G-5213,2024-06-27 21:47:32,IVR,FAIL
L-8895,C-1927,D-4069,G-6303,2024-04-29,MOBILE,FAIL
L-8896,C-1279,D-4192,G-5007,2024-07-02T01:27:44,WEB,SUCCESS
L-8897,C-1554,D-4155,G-6083,01/09/2025,WEB,SUCCESS
L-8898,C-1203,D-4703,G-5933,03/15/2025,IVR,FAIL
L-8899,C-1624,D-4537,G-5497,2025-06-09,WEB,MFA_CHALLENGE
L-8900,C-1466,D-4086,G-6277,2024-07-22,MOBILE,FAIL
L-8901,C-2582,D-4471,G-6235,03/26/2025 04:25,MOBILE,SUCCESS
L-8902,C-2153,D-4358,G-6484,2024-06-19,IVR,FAIL
L-8903,C-1426,D-4595,G-6190,03/07/2025 03:09,WEB,FAIL
L-8904,C-1062,D-4150,G-6439,2024-11-23T20:40:15,WEB,MFA_CHALLENGE
L-8905,C-2156,D-4770,G-5631,2025-03-25T05:49:17,MOBILE,SUCCESS
L-8906,C-2012,D-4696,G-6342,2024-07-22T03:57:39,MOBILE,FAIL
L-8907,C-1847,D-4431,G-5395,2024-01-11,MOBILE,FAIL
L-8908,C-2528,D-4608,G-5227,05/05/2024 14:22,MOBILE,SUCCESS
L-8909,C-2673,D-4209,G-6380,11/14/2024 01:34,MOBILE,MFA_CHALLENGE
L-8910,C-2081,D-4514,G-5253,06/08/2025 22:36,WEB,SUCCESS
L-8911,C-2261,D-4669,G-5344,04/24/2025,MOBILE,FAIL
L-8912,C-1460,D-4033,G-5353,03/20/2024,MOBILE,MFA_CHALLENGE
L-8913,C-1153,D-4690,G-6287,01/08/2025,WEB,SUCCESS
L-8914,C-1098,D-4205,G-5049,2024-10-17T10:42:42,IVR,MFA_CHALLENGE
L-8915,C-1467,D-4063,G-5266,10/13/2024 13:05,WEB,SUCCESS
L-8916,C-2531,D-4355,G-5475,03/28/2025 02:46,MOBILE,FAIL
L-8917,C-1237,D-4121,G-6200,2025-06-23,WEB,MFA_CHALLENGE
L-8918,C-1919,D-4243,G-6272,11/25/2024 10:08,WEB,FAIL
L-8919,C-1248,D-4110,G-6283,06/17/2024 04:30,MOBILE,MFA_CHALLENGE
L-8920,C-1282,D-4335,G-5746,2024-08-14,IVR,SUCCESS
L-8921,C-2656,D-4309,G-5151,2025-07-21,MOBILE,MFA_CHALLENGE
L-8922,C-1033,D-4595,G-5474,03/23/2024 14:33,IVR,FAIL
L-8923,C-1236,D-4026,G-6299,07/06/2025 06:09,WEB,FAIL
L-8924,C-1089,D-4564,G-5958,02/24/2024,WEB,SUCCESS
L-8925,C-1677,D-4036,G-6263,2025-07-19,WEB,FAIL
L-8926,C-2619,D-4336,G-6285,11/25/2024 14:38,WEB,MFA_CHALLENGE
L-8927,C-1544,D-4087,G-5068,2025-03-05 08:37:08,MOBILE,MFA_CHALLENGE
L-8928,C-1571,D-4002,G-5962,09/26/2024 02:33,WEB,FAIL
L-8929,C-1281,D-4268,G-6127,05/18/2024,WEB,FAIL
L-8930,C-2284,D-4486,G-5539,08/23/2024 16:37,WEB,FAIL
L-8931,C-1606,D-4154,G-6254,10/27/2024,MOBILE,SUCCESS
L-8932,C-2741,D-4078,G-5917,10/20/2024 01:26,MOBILE,SUCCESS
L-8933,C-2426,D-4478,G-5161,2024-09-14 08:29:25,WEB,SUCCESS
L-8934,C-2114,D-4796,G-5555,02/24/2025,WEB,FAIL
L-8935,C-2693,D-4755,G-5732,11/02/2024,WEB,FAIL
L-8936,C-1248,D-4749,G-5292,03/13/2024,WEB,SUCCESS
L-8937,C-1109,D-4226,G-6021,2024-06-10T02:55:09,IVR,MFA_CHALLENGE
L-8938,C-2440,D-4636,G-6055,2024-06-26 12:57:08,IVR,MFA_CHALLENGE
L-8939,C-2931,D-4505,G-6271,09/26/2024,WEB,SUCCESS
L-8940,C-1105,D-4655,G-6405,2024-01-07 14:27:04,WEB,MFA_CHALLENGE
L-8941,C-1703,D-4737,G-5070,08/06/2024 09:14,MOBILE,MFA_CHALLENGE
L-8942,C-2157,D-4527,G-6177,2024-01-02 18:07:53,WEB,SUCCESS
L-8943,C-1891,D-4037,G-5843,2024-07-20 06:23:05,WEB,FAIL
L-8944,C-2538,D-4350,G-6406,08/07/2024 07:05,WEB,MFA_CHALLENGE
L-8945,C-1221,D-4636,G-5202,2024-04-27 00:54:28,IVR,FAIL
L-8946,C-2476,D-4662,G-6014,06/03/2024,IVR,MFA_CHALLENGE
L-8947,C-1780,D-4477,G-5311,2024-08-12 16:03:20,IVR,MFA_CHALLENGE
L-8948,C-2142,D-4581,G-5177,2024-10-11T21:22:58,IVR,SUCCESS
L-8949,C-1916,D-4445,G-6463,09/10/2024,WEB,SUCCESS
L-8950,C-1710,D-4113,G-6181,08/05/2024,WEB,MFA_CHALLENGE
L-8951,C-1754,D-4612,G-6311,2024-07-05T00:46:29,IVR,FAIL
L-8952,C-2739,D-4541,G-6392,06/09/2025 07:27,IVR,SUCCESS
L-8953,C-1914,D-4686,G-6499,2024-11-02T03:49:10,MOBILE,MFA_CHALLENGE
L-8954,C-2880,D-4354,G-5772,07/09/2024,WEB,SUCCESS
L-8955,C-1854,D-4700,G-6119,10/17/2024,MOBILE,MFA_CHALLENGE
L-8956,C-1945,D-4163,G-6059,2024-10-26,WEB,FAIL
L-8957,C-1888,D-4444,G-6138,2024-07-01,MOBILE,FAIL
L-8958,C-2725,D-4640,G-5615,2024-09-12 03:36:57,MOBILE,FAIL
L-8959,C-2221,D-4307,G-6338,07/07/2025 09:05,WEB,FAIL
L-8960,C-2417,D-4123,G-5884,2025-03-06 14:30:47,MOBILE,SUCCESS
L-8961,C-2657,D-4694,G-5518,2024-11-23 01:17:06,MOBILE,SUCCESS
L-8962,C-1219,D-4094,G-6477,05/15/2025 15:10,IVR,FAIL
L-8963,C-1695,D-4117,G-5139,07/19/2025 10:05,IVR,MFA_CHALLENGE
L-8964,C-2257,D-4689,G-5492,2025-02-27 10:45:01,IVR,FAIL
