txn_id,src_account_id,dst_account_id,amount,currency,channel,ts,status,merchant_id
T-7358,A-2131,A-2330,2702.23,USD,POS,2025-01-23T18:04:38,FAILED,M-3168
T-7359,A-2504,A-2584,633.54,USD,ATM,2025-06-12T07:30:04,SUCCESS,M-3050
T-7360,A-2230,A-2675,3717.21,USD,ONLINE,2025-04-02T09:00:41,PENDING,M-3021
T-7361,A-2107,A-2255,1257.1,USD,ONLINE,2025-01-09T00:28:20,PENDING,M-3057
T-7362,A-2473,A-2684,2601.99,USD,ONLINE,2024-06-04T07:39:43,SUCCESS,M-3151
T-7363,A-2335,A-2432,3307.7,USD,POS,2024-06-02T16:03:51,PENDING,M-3095
T-7364,A-2394,A-2647,3972,USD,POS,2025-08-06T06:28:31,SUCCESS,M-3012
T-7365,A-2649,A-2034,813.62,USD,POS,2025-02-06T07:23:19,PENDING,M-3060
T-7366,A-2492,A-2495,942.8,USD,MOBILE,2024-08-05T09:01:08,FAILED,M-3088
T-7367,A-2219,A-2464,1317.71,USD,POS,2024-12-18T15:03:28,PENDING,M-3159
T-7368,A-2286,A-2671,2574.88,USD,ONLINE,2024-01-25T09:20:55,SUCCESS,M-3196
T-7369,A-2261,A-2349,3861.18,USD,POS,2023-12-26T11:24:21,PENDING,M-3124
T-7370,A-2350,A-2531,320.27,USD,MOBILE,2025-04-14T06:12:39,PENDING,M-3067
T-7371,A-2026,A-2556,477.44,USD,POS,2025-07-07T07:37:56,SUCCESS,M-3032
T-7372,A-2563,A-2302,4367.17,USD,MOBILE,2024-09-09T07:09:27,FAILED,M-3032
T-7373,A-2566,A-2084,917.15,USD,ATM,2024-08-23T05:16:47,SUCCESS,M-3129
T-7374,A-2696,A-2227,88.51,USD,WIRE,2023-09-01T02:08:02,PENDING,M-3198
T-7375,A-2155,A-2576,2627.6,USD,ONLINE,2023-11-26T15:22:35,PENDING,M-3135
T-7376,A-2235,A-2543,1875.49,USD,ATM,2023-11-24T09:03:55,PENDING,M-3042
T-7377,A-2649,A-2633,4216.98,USD,WIRE,2025-02-05T17:42:48,PENDING,M-3057
T-7378,A-2434,A-2207,249.32,USD,ONLINE,2024-05-13T06:22:24,FAILED,M-3071
T-7379,A-2534,A-2431,2342.68,USD,ONLINE,2024-04-21T23:49:02,SUCCESS,M-3121
T-7380,A-2076,A-2257,2781.01,USD,ATM,2025-02-03T01:11:07,PENDING,M-3181
T-7381,A-2627,A-2608,300.82,USD,ATM,2024-12-19T00:38:21,SUCCESS,M-3017
T-7382,A-2492,A-2164,4860.61,USD,MOBILE,2023-11-09T00:46:33,SUCCESS,M-3195
T-7383,A-2661,A-2429,2959.12,USD,ONLINE,2025-06-03T23:47:25,SUCCESS,M-3100
T-7384,A-2231,A-2282,4463.73,USD,WIRE,2024-08-22T22:33:47,PENDING,M-3035
T-7385,A-2155,A-2210,716.33,USD,ONLINE,2025-02-01T13:44:13,SUCCESS,M-3113
T-7386,A-2652,A-2120,1559.25,USD,WIRE,2024-09-17T06:08:06,FAILED,M-3133
T-7387,A-2237,A-2676,1497.62,USD,WIRE,2024-02-02T06:14:08,PENDING,M-3112
T-7388,A-2624,A-2465,356.66,USD,ONLINE,2024-12-24T06:54:50,SUCCESS,M-3039
T-7389,A-2390,A-2261,3136.36,USD,WIRE,2025-05-15T10:43:48,SUCCESS,M-3028
T-7390,A-2498,A-2298,2616.58,USD,WIRE,2024-01-15T14:48:13,PENDING,M-3057
T-7391,A-2371,A-2247,2475.19,USD,MOBILE,2025-03-15T16:39:32,SUCCESS,M-3170
T-7392,A-2653,A-2107,1404.62,USD,ONLINE,2025-06-06T10:37:34,PENDING,M-3197
T-7393,A-2520,A-2336,3336.56,USD,ONLINE,2025-06-16T19:34:28,SUCCESS,M-3107
T-7394,A-2013,A-2103,4030.93,USD,WIRE,2024-07-12T21:37:43,FAILED,M-3182
T-7395,A-2226,A-2605,3329.81,USD,MOBILE,2023-08-30T03:19:54,PENDING,M-3111
T-7396,A-2621,A-2579,3035.11,USD,POS,2025-05-22T06:26:05,PENDING,M-3096
T-7397,A-2110,A-2604,4770.59,USD,POS,2024-11-23T21:49:01,SUCCESS,M-3164
T-7398,A-2244,A-2369,3364.68,USD,MOBILE,2024-07-20T21:40:01,FAILED,M-3148
T-7399,A-2040,A-2355,3941.74,USD,WIRE,2024-09-24T02:54:17,PENDING,M-3165
T-7400,A-2038,A-2408,3723.21,USD,POS,2024-05-16T21:46:50,SUCCESS,M-3160
T-7401,A-2580,A-2185,3154.45,USD,POS,2024-07-07T03:32:08,FAILED,M-3006
T-7402,A-2422,A-2029,2285.83,USD,ONLINE,2024-09-24T10:32:31,PENDING,M-3186
T-7403,A-2352,A-2360,1386.78,USD,ONLINE,2024-10-28T04:17:43,FAILED,M-3063
T-7404,A-2650,A-2269,3969.24,USD,WIRE,2025-02-10T20:10:35,PENDING,M-3196
T-7405,A-2663,A-2329,2009.6,USD,ATM,2024-10-15T22:03:41,FAILED,M-3189
T-7406,A-2091,A-2341,3083.93,USD,ONLINE,2025-06-30T08:36:26,FAILED,M-3090
T-7407,A-2103,A-2092,2033.3,USD,MOBILE,2025-01-05T07:51:55,PENDING,M-3163
T-7408,A-2190,A-2391,1327.08,USD,ONLINE,2025-02-09T21:56:28,FAILED,M-3051
T-7409,A-2448,A-2370,800.29,USD,ONLINE,2024-10-26T23:49:03,SUCCESS,M-3193
T-7410,A-2114,A-2194,1556.09,USD,WIRE,2024-07-17T20:47:16,FAILED,M-3148
T-7411,A-2573,A-2551,1992.87,USD,ATM,2025-04-03T11:10:11,SUCCESS,M-3045
T-7412,A-2092,A-2612,2026.16,USD,ATM,2023-10-14T08:53:43,PENDING,M-3169
T-7413,A-2348,A-2545,1986.8,USD,POS,2023-09-22T16:44:36,PENDING,M-3090
T-7414,A-2300,A-2628,4853.87,USD,ATM,2025-08-16T06:47:49,FAILED,M-3145
T-7415,A-2041,A-2251,779.28,USD,POS,2025-04-04T21:53:52,FAILED,M-3140
T-7416,A-2229,A-2224,4376.3,USD,ATM,2024-10-06T08:51:40,SUCCESS,M-3062
T-7417,A-2012,A-2303,4823.13,USD,MOBILE,2024-05-18T23:56:19,FAILED,M-3062
T-7418,A-2424,A-2569,4991.87,USD,MOBILE,2025-01-30T17:25:29,SUCCESS,M-3141
T-7419,A-2531,A-2594,3138.14,USD,ONLINE,2024-12-08T10:37:39,PENDING,M-3102
T-7420,A-2372,A-2269,1854.29,USD,ONLINE,2024-08-28T22:48:32,PENDING,M-3110
T-7421,A-2365,A-2078,676.79,USD,WIRE,2024-01-29T06:30:18,PENDING,M-3177
T-7422,A-2131,A-2098,3543.23,USD,ONLINE,2024-05-21T21:46:43,SUCCESS,M-3129
T-7423,A-2618,A-2233,1744.97,USD,ATM,2024-09-18T16:00:21,FAILED,M-3184
T-7424,A-2275,A-2588,2303.89,USD,MOBILE,2024-06-15T13:19:50,PENDING,M-3013
T-7425,A-2446,A-2066,115.47,USD,WIRE,2024-09-01T11:56:14,PENDING,M-3043
T-7426,A-2058,A-2355,4338.55,USD,POS,2025-06-26T02:14:28,PENDING,M-3122
T-7427,A-2362,A-2066,1384.07,USD,POS,2025-06-01T04:59:20,PENDING,M-3184
T-7428,A-2612,A-2502,3522.57,USD,MOBILE,2025-05-22T19:31:08,SUCCESS,M-3110
T-7429,A-2677,A-2462,2694.29,USD,ONLINE,2025-08-10T11:38:34,SUCCESS,M-3079
T-7430,A-2583,A-2520,725.44,USD,WIRE,2025-06-01T16:54:03,FAILED,M-3104
T-7431,A-2006,A-2624,3562.01,USD,WIRE,2024-11-27T17:35:18,SUCCESS,M-3013
T-7432,A-2072,A-2628,2651.21,USD,ATM,2024-04-10T09:50:51,SUCCESS,M-3016
T-7433,A-2615,A-2183,152.29,USD,POS,2025-05-31T16:23:12,FAILED,M-3046
T-7434,A-2091,A-2096,2872.14,USD,MOBILE,2024-02-07T15:32:08,FAILED,M-3103
T-7435,A-2485,A-2141,919.03,USD,ONLINE,2025-02-17T19:58:11,SUCCESS,M-3087
T-7436,A-2440,A-2258,458.22,USD,MOBILE,2025-08-06T21:23:37,SUCCESS,M-3127
T-7437,A-2232,A-2359,3166.87,USD,MOBILE,2024-01-24T16:09:45,SUCCESS,M-3165
T-7438,A-2536,A-2263,4397.11,USD,WIRE,2025-06-20T23:14:02,SUCCESS,M-3005
T-7439,A-2699,A-2382,846.72,USD,POS,2024-07-10T13:57:04,SUCCESS,M-3024
T-7440,A-2334,A-2393,143.13,USD,WIRE,2024-03-26T05:39:49,FAILED,M-3078
T-7441,A-2071,A-2176,3184.23,USD,ATM,2024-03-24T11:26:44,PENDING,M-3048
T-7442,A-2223,A-2353,4361.12,USD,WIRE,2025-07-12T23:03:01,FAILED,M-3024
T-7443,A-2587,A-2181,3533.31,USD,WIRE,2024-09-14T23:04:55,SUCCESS,M-3112
T-7444,A-2455,A-2031,198.68,USD,POS,2023-10-05T05:22:18,FAILED,M-3159
T-7445,A-2298,A-2110,3416.75,USD,WIRE,2024-01-04T05:18:55,SUCCESS,M-3089
T-7446,A-2102,A-2509,3019.5,USD,ONLINE,2024-06-18T19:11:16,FAILED,M-3049
T-7447,A-2674,A-2561,3921.39,USD,WIRE,2024-01-29T12:03:37,SUCCESS,M-3099
T-7448,A-2346,A-2252,711.2,USD,ATM,2023-12-21T08:50:14,FAILED,M-3093
T-7449,A-2042,A-2366,4583.47,USD,WIRE,2024-09-10T03:50:29,SUCCESS,M-3015
T-7450,A-2532,A-2093,3275.75,USD,WIRE,2024-06-28T20:18:17,PENDING,M-3169
T-7451,A-2544,A-2534,3785.83,USD,ONLINE,2025-06-08T17:52:51,FAILED,M-3100
T-7452,A-2138,A-2458,994.22,USD,MOBILE,2024-09-12T07:53:44,FAILED,M-3195
T-7453,A-2386,A-2084,124.05,USD,ONLINE,2025-01-18T12:48:17,PENDING,M-3125
T-7454,A-2495,A-2624,1532.96,USD,POS,2024-07-21T03:00:31,PENDING,M-3099
T-7455,A-2042,A-2192,1539.06,USD,WIRE,2025-07-13T23:31:17,PENDING,M-3022
T-7456,A-2177,A-2656,3697.59,USD,POS,2025-05-10T10:27:36,SUCCESS,M-3080
T-7457,A-2310,A-2394,1762.07,USD,POS,2025-04-11T22:10:51,PENDING,M-3048
T-7458,A-2444,A-2520,4246.86,USD,ONLINE,2025-07-05T19:29:13,PENDING,M-3134
T-7459,A-2045,A-2219,2288.88,USD,ATM,2024-05-24T22:07:50,PENDING,M-3025
T-7460,A-2327,A-2074,1022.02,USD,WIRE,2024-11-30T08:20:35,PENDING,M-3182
T-7461,A-2627,A-2015,4610.82,USD,POS,2024-06-27T08:47:18,FAILED,M-3011
T-7462,A-2004,A-2246,4069.12,USD,ATM,2025-05-15T12:36:32,FAILED,M-3168
T-7463,A-2233,A-2380,228.56,USD,WIRE,2025-07-03T18:30:50,SUCCESS,M-3102
T-7464,A-2636,A-2684,4410.31,USD,WIRE,2025-05-07T18:35:07,PENDING,M-3066
T-7465,A-2641,A-2317,4701.66,USD,MOBILE,2024-03-18T11:49:49,PENDING,M-3052
T-7466,A-2010,A-2425,1888.77,USD,MOBILE,2025-03-19T17:29:25,FAILED,M-3105
T-7467,A-2614,A-2010,3464.15,USD,MOBILE,2024-05-12T14:15:57,SUCCESS,M-3160
T-7468,A-2678,A-2228,3189.8,USD,ATM,2024-10-02T02:16:47,FAILED,M-3018
T-7469,A-2068,A-2187,1640.26,USD,MOBILE,2024-08-05T18:40:59,FAILED,M-3137
T-7470,A-2549,A-2293,4278.26,USD,POS,2025-01-16T22:57:28,SUCCESS,M-3072
T-7471,A-2404,A-2206,2775.98,USD,ATM,2025-03-24T10:32:39,SUCCESS,M-3022
T-7472,A-2530,A-2036,2396.7,USD,ATM,2024-06-22T08:19:34,SUCCESS,M-3120
T-7473,A-2397,A-2188,3813.89,USD,ATM,2024-06-20T14:39:38,FAILED,M-3021
T-7474,A-2630,A-2379,3693.04,USD,WIRE,2024-12-19T08:54:58,SUCCESS,M-3112
T-7475,A-2678,A-2515,4872.67,USD,ONLINE,2024-03-14T22:55:20,SUCCESS,M-3196
T-7476,A-2582,A-2014,1710.03,USD,ATM,2025-05-23T21:44:24,FAILED,M-3039
T-7477,A-2473,A-2205,286.86,USD,ATM,2024-11-21T16:17:43,FAILED,M-3164
T-7478,A-2517,A-2065,923.9,USD,ONLINE,2024-12-30T05:45:35,PENDING,M-3057
T-7479,A-2449,A-2025,351.57,USD,WIRE,2024-03-19T10:56:41,PENDING,M-3112
T-7480,A-2294,A-2570,721.1,USD,POS,2024-08-04T08:32:55,SUCCESS,M-3041
T-7481,A-2066,A-2419,2673.7,USD,ATM,2025-03-26T21:32:38,PENDING,M-3132
T-7482,A-2329,A-2379,721.71,USD,ATM,2023-10-26T09:16:54,SUCCESS,M-3009
T-7483,A-2390,A-2003,296.8,USD,WIRE,2024-05-23T12:57:17,SUCCESS,M-3144
T-7484,A-2229,A-2643,2820.38,USD,POS,2024-05-27T04:48:24,PENDING,M-3009
T-7485,A-2487,A-2585,1933.34,USD,MOBILE,2025-06-10T12:47:47,FAILED,M-3165
T-7486,A-2243,A-2699,3064.98,USD,MOBILE,2024-12-26T14:57:49,FAILED,M-3125
T-7487,A-2156,A-2465,4397.82,USD,ATM,2025-05-16T01:09:33,FAILED,M-3137
T-7488,A-2652,A-2178,4995.71,USD,ONLINE,2025-03-22T00:00:47,PENDING,M-3099
T-7489,A-2021,A-2442,724.2,USD,MOBILE,2024-02-27T21:36:50,PENDING,M-3076
T-7490,A-2554,A-2232,629.5,USD,ATM,2024-03-27T05:19:49,FAILED,M-3102
T-7491,A-2431,A-2427,3668.58,USD,MOBILE,2025-06-19T15:04:37,FAILED,M-3117
T-7492,A-2372,A-2345,3328.54,USD,WIRE,2024-08-04T22:13:33,SUCCESS,M-3083
T-7493,A-2251,A-2222,958.87,USD,WIRE,2025-07-31T03:33:44,FAILED,M-3182
T-7494,A-2474,A-2561,3961.43,USD,ONLINE,2024-03-09T20:58:56,SUCCESS,M-3195
T-7495,A-2402,A-2144,547.71,USD,ONLINE,2025-06-27T06:59:06,PENDING,M-3120
T-7496,A-2422,A-2052,1089.8,USD,ATM,2024-04-30T21:28:52,PENDING,M-3051
T-7497,A-2393,A-2529,905.67,USD,POS,2025-01-10T16:55:45,PENDING,M-3110
T-7498,A-2211,A-2395,3336.63,USD,WIRE,2023-09-23T14:05:50,SUCCESS,M-3145
T-7499,A-2656,A-2411,3910.39,USD,ATM,2025-03-05T09:32:35,FAILED,M-3147
